demo run with success.

log:

0.40500 0.35031 2.40882 0.58192
0.40600 0.35272 2.40919 0.37768
0.40700 0.35513 2.40937 0.17382
0.40800 0.35754 2.40934 -0.02974
0.40900 0.35994 2.40910 -0.23311
0.41000 0.36235 2.40867 -0.43637
0.41100 0.36476 2.40803 -0.63963
0.41200 0.36717 2.40718 -0.84298
0.41300 0.36958 2.40614 -1.04653
0.41400 0.37198 2.40489 -1.25036
0.41500 0.37439 2.40343 -1.45459
0.41600 0.37679 2.40177 -1.65930
0.41700 0.37919 2.39991 -1.86459
0.41800 0.38159 2.39784 -2.07056
0.41900 0.38399 2.39556 -2.27728
0.42000 0.38639 2.39308 -2.48485
0.42100 0.38878 2.39038 -2.69335
0.42200 0.39117 2.38748 -2.90284
0.42300 0.39356 2.38437 -3.11339
0.42400 0.39594 2.38104 -3.32507
0.42500 0.39832 2.37750 -3.53791
0.42600 0.40070 2.37375 -3.75198
0.42700 0.40307 2.36978 -3.96729
0.42800 0.40544 2.36560 -4.18387
0.42900 0.40781 2.36120 -4.40175
0.43000 0.41017 2.35658 -4.62092
0.43100 0.41253 2.35174 -4.84138
0.43200 0.41488 2.34667 -5.06310
0.43300 0.41723 2.34139 -5.28607
0.43400 0.41957 2.33588 -5.51023
0.43500 0.42190 2.33014 -5.73554
0.43600 0.42423 2.32418 -5.96192
0.43700 0.42656 2.31799 -6.18931
0.43800 0.42888 2.31157 -6.41760
0.43900 0.43119 2.30493 -6.64671
0.44000 0.43349 2.29805 -6.87652
0.44100 0.43579 2.29094 -7.10689
0.44200 0.43808 2.28361 -7.33770
0.44300 0.44037 2.27604 -7.56880
0.44400 0.44264 2.26824 -7.80002
0.44500 0.44491 2.26021 -8.03121
0.44600 0.44717 2.25194 -8.26219
0.44700 0.44942 2.24345 -8.49277
0.44800 0.45167 2.23473 -8.72277
0.44900 0.45390 2.22578 -8.95197
0.45000 0.45613 2.21660 -9.18019
0.45100 0.45834 2.20719 -9.40720
0.45200 0.46055 2.19756 -9.63280
0.45300 0.46275 2.18770 -9.85677
0.45400 0.46493 2.17762 -10.07890
0.45500 0.46711 2.16732 -10.29896
0.45600 0.46928 2.15680 -10.51673
0.45700 0.47144 2.14607 -10.73201
0.45800 0.47358 2.13513 -10.94456
0.45900 0.47572 2.12397 -11.15419
0.46000 0.47784 2.11261 -11.36068
0.46100 0.47995 2.10105 -11.56383
0.46200 0.48206 2.08929 -11.76344
0.46300 0.48414 2.07733 -11.95931
0.46400 0.48622 2.06517 -12.15128
0.46500 0.48829 2.05284 -12.33915
0.46600 0.49034 2.04031 -12.52276
0.46700 0.49238 2.02761 -12.70195
0.46800 0.49441 2.01473 -12.87657
0.46900 0.49642 2.00169 -13.04649
0.47000 0.49842 1.98848 -13.21157
0.47100 0.50041 1.97510 -13.37169
0.47200 0.50239 1.96158 -13.52674
0.47300 0.50435 1.94790 -13.67663
0.47400 0.50630 1.93408 -13.82126
0.47500 0.50823 1.92012 -13.96056
0.47600 0.51015 1.90602 -14.09447
0.47700 0.51206 1.89180 -14.22291
0.47800 0.51395 1.87746 -14.34586
0.47900 0.51583 1.86299 -14.46327
0.48000 0.51769 1.84842 -14.57510
0.48100 0.51954 1.83374 -14.68136
0.48200 0.52137 1.81895 -14.78202
0.48300 0.52319 1.80408 -14.87708
0.48400 0.52499 1.78911 -14.96655
0.48500 0.52678 1.77406 -15.05045
0.48600 0.52856 1.75893 -15.12880
0.48700 0.53032 1.74373 -15.20162
0.48800 0.53206 1.72846 -15.26896
0.48900 0.53379 1.71313 -15.33084
0.49000 0.53550 1.69774 -15.38732
0.49100 0.53720 1.68230 -15.43846
0.49200 0.53888 1.66682 -15.48429
0.49300 0.54055 1.65130 -15.52489
0.49400 0.54220 1.63573 -15.56032
0.49500 0.54384 1.62014 -15.59065
0.49600 0.54546 1.60453 -15.61594
0.49700 0.54706 1.58889 -15.63627
0.49800 0.54865 1.57324 -15.65172
0.49900 0.55022 1.55758 -15.66236
0.50000 0.55178 1.54191 -15.66828
0.50100 0.55332 1.52624 -15.66955
0.50200 0.55485 1.51057 -15.66626
0.50300 0.55636 1.49492 -15.65849
0.50400 0.55785 1.47927 -15.64632
0.50500 0.55933 1.46364 -15.62986
0.50600 0.56080 1.44803 -15.60917
0.50700 0.56225 1.43245 -15.58435
0.50800 0.56368 1.41689 -15.55549
0.50900 0.56509 1.40137 -15.52267
0.51000 0.56650 1.38588 -15.48599
0.51100 0.56788 1.37044 -15.44553
0.51200 0.56925 1.35503 -15.40138
0.51300 0.57061 1.33968 -15.35364
0.51400 0.57195 1.32438 -15.30239
0.51500 0.57327 1.30913 -15.24772
0.51600 0.57458 1.29394 -15.18972
0.51700 0.57587 1.27881 -15.12849
0.51800 0.57715 1.26375 -15.06411
0.51900 0.57842 1.24875 -14.99667
0.52000 0.57967 1.23383 -14.92626
0.52100 0.58090 1.21897 -14.85298
0.52200 0.58212 1.20420 -14.77690
0.52300 0.58332 1.18950 -14.69812
0.52400 0.58451 1.17488 -14.61673
0.52500 0.58569 1.16035 -14.53281
0.52600 0.58685 1.14590 -14.44644
0.52700 0.58799 1.13154 -14.35773
0.52800 0.58912 1.11728 -14.26674
0.52900 0.59024 1.10310 -14.17356
0.53000 0.59135 1.08903 -14.07828
0.53100 0.59243 1.07504 -13.98096
0.53200 0.59351 1.06116 -13.88170
0.53300 0.59457 1.04738 -13.78056
0.53400 0.59562 1.03370 -13.67762
0.53500 0.59665 1.02013 -13.57295
0.53600 0.59767 1.00666 -13.46662
0.53700 0.59868 0.99331 -13.35869
0.53800 0.59967 0.98006 -13.24922
0.53900 0.60065 0.96692 -13.13827
0.54000 0.60162 0.95389 -13.02589
0.54100 0.60257 0.94098 -12.91213
0.54200 0.60351 0.92818 -12.79705
0.54300 0.60444 0.91550 -12.68067
0.54400 0.60536 0.90294 -12.56304
0.54500 0.60626 0.89050 -12.44418
0.54600 0.60715 0.87817 -12.32412
0.54700 0.60803 0.86597 -12.20288
0.54800 0.60889 0.85389 -12.08048
0.54900 0.60975 0.84193 -11.95692
0.55000 0.61059 0.83010 -11.83221
0.55100 0.61142 0.81839 -11.70633
0.55200 0.61224 0.80681 -11.57930
0.55300 0.61305 0.79536 -11.45107
0.55400 0.61384 0.78404 -11.32165
0.55500 0.61463 0.77285 -11.19099
0.55600 0.61540 0.76179 -11.05907
0.55700 0.61616 0.75086 -10.92584
0.55800 0.61691 0.74007 -10.79126
0.55900 0.61765 0.72942 -10.65528
0.56000 0.61838 0.71890 -10.51784
0.56100 0.61910 0.70852 -10.37886
0.56200 0.61981 0.69828 -10.23829
0.56300 0.62051 0.68819 -10.09606
0.56400 0.62119 0.67824 -9.95207
0.56500 0.62187 0.66843 -9.80624
0.56600 0.62254 0.65877 -9.65849
0.56700 0.62320 0.64926 -9.50872
0.56800 0.62385 0.63990 -9.35683
0.56900 0.62449 0.63070 -9.20272
0.57000 0.62512 0.62166 -9.04628
0.57100 0.62574 0.61277 -8.88741
0.57200 0.62635 0.60404 -8.72600
0.57300 0.62696 0.59548 -8.56193
0.57400 0.62755 0.58709 -8.39509
0.57500 0.62814 0.57886 -8.22536
0.57600 0.62872 0.57081 -8.05263
0.57700 0.62929 0.56293 -7.87679
0.57800 0.62985 0.55523 -7.69772
0.57900 0.63041 0.54772 -7.51531
0.58000 0.63096 0.54039 -7.32945
0.58100 0.63150 0.53325 -7.14004
0.58200 0.63203 0.52630 -6.94696
0.58300 0.63256 0.51955 -6.75014
0.58400 0.63308 0.51300 -6.54946
0.58500 0.63359 0.50666 -6.34486
0.58600 0.63410 0.50052 -6.13625
0.58700 0.63460 0.49460 -5.92355
0.58800 0.63509 0.48889 -5.70672
0.58900 0.63558 0.48340 -5.48570
0.59000 0.63606 0.47814 -5.26045
0.59100 0.63654 0.47311 -5.03095
0.59200 0.63701 0.46832 -4.79717
0.59300 0.63748 0.46376 -4.55912
0.59400 0.63795 0.45944 -4.31680
0.59500 0.63841 0.45537 -4.07025
0.59600 0.63886 0.45155 -3.81951
0.59700 0.63931 0.44799 -3.56464
0.59800 0.63976 0.44468 -3.30570
0.59900 0.64020 0.44164 -3.04280
0.60000 0.64065 0.43886 -2.77604
0.60100 0.64109 0.43636 -2.50555
0.60200 0.64152 0.43412 -2.23147
0.60300 0.64196 0.43217 -1.95397
0.60400 0.64239 0.43050 -1.67322
0.60500 0.64282 0.42911 -1.38942
0.60600 0.64325 0.42800 -1.10279
0.60700 0.64368 0.42719 -0.81355
0.60800 0.64410 0.42667 -0.52194
0.60900 0.64453 0.42644 -0.22824
0.61000 0.64496 0.42651 0.06730
0.61100 0.64538 0.42687 0.36438
0.61200 0.64581 0.42754 0.66270
0.61300 0.64624 0.42850 0.96196
0.61400 0.64667 0.42976 1.26183
0.61500 0.64710 0.43132 1.56200
0.61600 0.64753 0.43318 1.86214
0.61700 0.64796 0.43535 2.16190
0.61800 0.64840 0.43781 2.46095
0.61900 0.64883 0.44057 2.75894
0.62000 0.64927 0.44362 3.05555
0.62100 0.64972 0.44697 3.35044
0.62200 0.65016 0.45061 3.64327
0.62300 0.65061 0.45455 3.93371
0.62400 0.65107 0.45877 4.22144
0.62500 0.65153 0.46328 4.50616
0.62600 0.65199 0.46806 4.78755
0.62700 0.65246 0.47313 5.06533
0.62800 0.65293 0.47847 5.33923
0.62900 0.65341 0.48408 5.60897
0.63000 0.65389 0.48995 5.87431
0.63100 0.65438 0.49609 6.13500
0.63200 0.65488 0.50248 6.39084
0.63300 0.65538 0.50912 6.64162
0.63400 0.65589 0.51601 6.88716
0.63500 0.65641 0.52313 7.12728
0.63600 0.65693 0.53049 7.36185
0.63700 0.65746 0.53809 7.59073
0.63800 0.65800 0.54590 7.81380
0.63900 0.65855 0.55393 8.03098
0.64000 0.65910 0.56217 8.24218
0.64100 0.65966 0.57062 8.44735
0.64200 0.66023 0.57927 8.64644
0.64300 0.66081 0.58811 8.83944
0.64400 0.66140 0.59713 9.02632
0.64500 0.66200 0.60634 9.20710
0.64600 0.66260 0.61572 9.38180
0.64700 0.66322 0.62527 9.55045
0.64800 0.66384 0.63498 9.71310
0.64900 0.66448 0.64485 9.86982
0.65000 0.66512 0.65487 10.02067
0.65100 0.66578 0.66504 10.16573
0.65200 0.66644 0.67535 10.30511
0.65300 0.66712 0.68578 10.43891
0.65400 0.66781 0.69635 10.56723
