demo run with success.
0.14048 0.05436 0.82763 -0.73929
0.14286 0.05632 0.82363 -1.67713
0.14524 0.05827 0.81738 -2.62508
0.14762 0.06019 0.80887 -3.57688
0.15000 0.06209 0.79809 -4.52615
0.15238 0.06396 0.78507 -5.46645
0.15476 0.06579 0.76986 -6.39137
0.15714 0.06759 0.75249 -7.29460
0.15952 0.06933 0.73304 -8.17000
0.16190 0.07102 0.71158 -9.01170
0.16429 0.07266 0.68821 -9.81408
0.16667 0.07424 0.66304 -10.57195
0.16905 0.07576 0.63618 -11.28046
0.17143 0.07720 0.60777 -11.93522
0.17381 0.07858 0.57793 -12.53230
0.17619 0.07988 0.54681 -13.06816
0.17857 0.08111 0.51458 -13.53974
0.18095 0.08225 0.48137 -13.94435
0.18333 0.08332 0.44738 -14.27966
0.18571 0.08430 0.41275 -14.54363
0.18810 0.08520 0.37767 -14.73447
0.19048 0.08602 0.34231 -14.85059
0.19286 0.08675 0.30685 -14.89047
0.19524 0.08739 0.27149 -14.85267
0.19762 0.08796 0.23641 -14.73573
0.20000 0.08844 0.20179 -14.53812
0.20238 0.08884 0.16784 -14.25822
0.20476 0.08916 0.13476 -13.89429
0.20714 0.08940 0.10275 -13.44447
0.20952 0.08957 0.07202 -12.90678
0.21190 0.08967 0.04278 -12.27921
0.21429 0.08971 0.01526 -11.55976
0.21667 0.08969 -0.01033 -10.74654
0.21905 0.08961 -0.03375 -9.83791
0.22143 0.08948 -0.05478 -8.83267
0.22381 0.08930 -0.07319 -7.73020
0.22619 0.08909 -0.08873 -6.53066
0.22857 0.08885 -0.10120 -5.23526
0.23095 0.08859 -0.11036 -3.84638
0.23333 0.08831 -0.11600 -2.36785
0.23571 0.08803 -0.11791 -0.80507
0.23810 0.08775 -0.11592 0.83490
0.24048 0.08749 -0.10987 2.54320
0.24286 0.08725 -0.09961 4.30929
0.24524 0.08705 -0.08504 6.12096
0.24762 0.08689 -0.06607 7.96456
0.25000 0.08679 -0.04268 9.82526
0.25238 0.08676 -0.01485 11.68738
0.25476 0.08680 0.01737 13.53476
0.25714 0.08693 0.05392 15.35120
0.25952 0.08715 0.09469 17.12090
0.26190 0.08748 0.13952 18.82881
0.26429 0.08793 0.18824 20.46108
0.26667 0.08851 0.24063 22.00530
0.26905 0.08921 0.29646 23.45081
0.27143 0.09006 0.35549 24.78878
0.27381 0.09105 0.41742 26.01234
0.27619 0.09220 0.48198 27.11658
0.27857 0.09351 0.54888 28.09847
0.28095 0.09498 0.61783 28.95676
0.28333 0.09662 0.68852 29.69176
0.28571 0.09843 0.76068 30.30526
0.28810 0.10041 0.83401 30.80020
0.29048 0.10258 0.90825 31.18054
0.29286 0.10492 0.98314 31.45102
0.29524 0.10744 1.05841 31.61697
0.29762 0.11014 1.13385 31.68411
0.30000 0.11302 1.20923 31.65841
0.30238 0.11607 1.28434 31.54593
0.30476 0.11931 1.35899 31.35270
0.30714 0.12272 1.43300 31.08462
0.30952 0.12631 1.50621 30.74739
0.31190 0.13007 1.57846 30.34643
0.31429 0.13399 1.64962 29.88681
0.31667 0.13809 1.71956 29.37328
0.31905 0.14235 1.78815 28.81022
0.32143 0.14676 1.85530 28.20161
0.32381 0.15134 1.92090 27.55110
0.32619 0.15606 1.98485 26.86200
0.32857 0.16094 2.04709 26.13732
0.33095 0.16595 2.10751 25.37982
0.33333 0.17111 2.16607 24.59207
0.33571 0.17640 2.22268 23.77651
0.33810 0.18183 2.27729 22.93550
0.34048 0.18737 2.32984 22.07142
0.34286 0.19304 2.38028 21.18673
0.34524 0.19882 2.42858 20.28399
0.34762 0.20471 2.47469 19.36595
0.35000 0.21071 2.51858 18.43556
0.35238 0.21681 2.56024 17.49597
0.35476 0.22300 2.59964 16.55053
0.35714 0.22927 2.63679 15.60275
0.35952 0.23564 2.67169 14.65624
0.36190 0.24207 2.70434 13.71464
0.36429 0.24859 2.73477 12.78154
0.36667 0.25516 2.76301 11.86040
0.36905 0.26181 2.78910 10.95447
0.37143 0.26850 2.81306 10.06671
0.37381 0.27525 2.83497 9.19973
0.37619 0.28205 2.85486 8.35572
0.37857 0.28889 2.87281 7.53648
0.38095 0.29577 2.88886 6.74334
0.38333 0.30268 2.90309 5.97720
0.38571 0.30962 2.91557 5.23853
0.38810 0.31659 2.92635 4.52737
0.39048 0.32358 2.93550 3.84337
0.39286 0.33059 2.94308 3.18579
0.39524 0.33761 2.94916 2.55355
0.39762 0.34464 2.95379 1.94518
0.40000 0.35168 2.95703 1.35893
0.40238 0.35873 2.95892 0.79265
0.40476 0.36577 2.95950 0.24389
0.40714 0.37282 2.95881 -0.29015
0.40952 0.37986 2.95687 -0.81267
0.41190 0.38689 2.95371 -1.32722
0.41429 0.39391 2.94933 -1.83774
0.41667 0.40092 2.94374 -2.34858
0.41905 0.40791 2.93692 -2.86449
0.42143 0.41489 2.92885 -3.39061
0.42381 0.42184 2.91949 -3.93241
0.42619 0.42876 2.90878 -4.49569
0.42857 0.43566 2.89667 -5.08642
0.43095 0.44253 2.88308 -5.71065
0.43333 0.44935 2.86790 -6.37436
0.43571 0.45614 2.85103 -7.08319
0.43810 0.46289 2.83236 -7.84224
0.44048 0.46958 2.81175 -8.65578
0.44286 0.47622 2.78907 -9.52687
0.44524 0.48280 2.76417 -10.45712
0.44762 0.48932 2.73692 -11.44633
0.45000 0.49577 2.70718 -12.49227
0.45238 0.50213 2.67482 -13.59043
0.45476 0.50842 2.63974 -14.73398
0.45714 0.51461 2.60185 -15.91380
0.45952 0.52071 2.56109 -17.11866
0.46190 0.52671 2.51743 -18.33553
0.46429 0.53259 2.47088 -19.55005
0.46667 0.53835 2.42149 -20.74706
0.46905 0.54400 2.36932 -21.91121
0.47143 0.54951 2.31449 -23.02755
0.47381 0.55488 2.25715 -24.08215
0.47619 0.56011 2.19748 -25.06255
0.47857 0.56520 2.13567 -25.95814
0.48095 0.57013 2.07196 -26.76044
0.48333 0.57491 2.00657 -27.46320
0.48571 0.57953 1.93975 -28.06239
0.48810 0.58398 1.87176 -28.55610
0.49048 0.58828 1.80285 -28.94438
0.49286 0.59240 1.73325 -29.22891
0.49524 0.59636 1.66322 -29.41282
0.49762 0.60016 1.59299 -29.50034
0.50000 0.60378 1.52276 -29.49653
0.50238 0.60724 1.45274 -29.40704
0.50476 0.61053 1.38312 -29.23784
0.50714 0.61366 1.31409 -28.99501
0.50952 0.61663 1.24579 -28.68461
0.51190 0.61943 1.17838 -28.31246
0.51429 0.62208 1.11199 -27.88409
0.51667 0.62457 1.04674 -27.40459
0.51905 0.62691 0.98275 -26.87858
0.52143 0.62910 0.92010 -26.31012
0.52381 0.63115 0.85891 -25.70269
0.52619 0.63305 0.79924 -25.05920
0.52857 0.63482 0.74119 -24.38192
0.53095 0.63645 0.68483 -23.67257
0.53333 0.63795 0.63022 -22.93230
0.53571 0.63932 0.57746 -22.16175
0.53810 0.64058 0.52660 -21.36116
0.54048 0.64171 0.47772 -20.53042
0.54286 0.64274 0.43089 -19.66922
0.54524 0.64366 0.38618 -18.77719
0.54762 0.64448 0.34367 -17.85410
0.55000 0.64520 0.30343 -16.90001
0.55238 0.64583 0.26554 -15.91546
0.55476 0.64638 0.23006 -14.90170
0.55714 0.64685 0.19705 -13.86085
0.55952 0.64725 0.16659 -12.79598
0.56190 0.64758 0.13870 -11.71127
0.56429 0.64785 0.11344 -10.61194
0.56667 0.64806 0.09081 -9.50422
0.56905 0.64823 0.07082 -8.39518
0.57143 0.64836 0.05346 -7.29251
0.57381 0.64845 0.03868 -6.20424
0.57619 0.64851 0.02645 -5.13842
0.57857 0.64855 0.01668 -4.10283
0.58095 0.64857 0.00929 -3.10465
0.58333 0.64858 0.00417 -2.15026
0.58571 0.64859 0.00120 -1.24498
0.58810 0.64859 0.00027 -0.39304
0.59048 0.64859 0.00123 0.40252
0.59286 0.64860 0.00394 1.13986
0.59524 0.64862 0.00827 1.81820
0.59762 0.64865 0.01407 2.43779
0.60000 0.64870 0.02122 2.99977
0.60238 0.64877 0.02956 3.50602
0.60476 0.64887 0.03899 3.95905
0.60714 0.64899 0.04938 4.36190
0.60952 0.64913 0.06061 4.71799
0.61190 0.64930 0.07259 5.03111
0.61429 0.64951 0.08522 5.30531
0.61667 0.64974 0.09842 5.54491
0.61905 0.65001 0.11212 5.75443
0.62143 0.65031 0.12626 5.93867
0.62381 0.65064 0.14079 6.10266
0.62619 0.65101 0.15568 6.25173
0.62857 0.65142 0.17090 6.39154
0.63095 0.65186 0.18644 6.52810
0.63333 0.65235 0.20232 6.66782
0.63571 0.65287 0.21855 6.81750
0.63810 0.65343 0.23518 6.98436
0.64048 0.65403 0.25226 7.17597
0.64286 0.65467 0.26988 7.40016
0.64524 0.65536 0.28813 7.66493
0.64762 0.65609 0.30713 7.97823
0.65000 0.65686 0.32700 8.34772
0.65238 0.65769 0.34791 8.78044
0.65476 0.65857 0.37001 9.28244
0.65714 0.65951 0.39348 9.85833
0.65952 0.66051 0.41851 10.51091
0.66190 0.66157 0.44527 11.24065
0.66429 0.66270 0.47395 12.04535
0.66667 0.66390 0.50471 12.91989
0.66905 0.66518 0.53770 13.85607
0.67143 0.66654 0.57304 14.84269
0.67381 0.66800 0.61082 15.86580
0.67619 0.66955 0.65108 16.90918
0.67857 0.67120 0.69383 17.95498
0.68095 0.67296 0.73903 18.98454
0.68333 0.67483 0.78660 19.97915
0.68571 0.67682 0.83641 20.92093
0.68810 0.67894 0.88830 21.79359
0.69048 0.68118 0.94207 22.58298
0.69286 0.68356 0.99749 23.27754
0.69524 0.68607 1.05432 23.86855
0.69762 0.68871 1.11230 24.35014
0.70000 0.69150 1.17115 24.71924
0.70238 0.69443 1.23062 24.97530
0.70476 0.69751 1.29043 25.11997
0.70714 0.70072 1.35033 25.15676
0.70952 0.70408 1.41006 25.09065
0.71190 0.70758 1.46942 24.92770
0.71429 0.71121 1.52817 24.67473
0.71667 0.71499 1.58612 24.33897
0.71905 0.71890 1.64309 23.92785
0.72143 0.72295 1.69892 23.44874
0.72381 0.72712 1.75346 22.90877
0.72619 0.73142 1.80659 22.31475
0.72857 0.73585 1.85819 21.67297
0.73095 0.74039 1.90817 20.98921
0.73333 0.74505 1.95643 20.26861
0.73571 0.74982 2.00289 19.51567
0.73810 0.75469 2.04750 18.73425
0.74048 0.75967 2.09018 17.92749
0.74286 0.76474 2.13089 17.09789
0.74524 0.76991 2.16958 16.24728
0.74762 0.77516 2.20619 15.37687
0.75000 0.78050 2.24068 14.48731
0.75238 0.78591 2.27301 13.57876
0.75476 0.79139 2.30313 12.65097
0.75714 0.79694 2.33100 11.70343
0.75952 0.80255 2.35656 10.73550
0.76190 0.80822 2.37977 9.74657
0.76429 0.81394 2.40057 8.73632
0.76667 0.81970 2.41891 7.70483
0.76905 0.82549 2.43475 6.65289
0.77143 0.83132 2.44804 5.58209
0.77381 0.83718 2.45874 4.49503
0.77619 0.84305 2.46683 3.39539
0.77857 0.84894 2.47228 2.28794
0.78095 0.85483 2.47508 1.17847
0.78333 0.86072 2.47526 0.07364
0.78571 0.86661 2.47283 -1.01926
0.78810 0.87249 2.46785 -2.09263
0.79048 0.87834 2.46037 -3.13887
0.79286 0.88418 2.45049 -4.15068
0.79524 0.88998 2.43830 -5.12141
0.79762 0.89575 2.42390 -6.04529
0.80000 0.90149 2.40743 -6.91758
0.80238 0.90717 2.38902 -7.73470
0.80476 0.91281 2.36879 -8.49425
0.80714 0.91840 2.34690 -9.19495
0.80952 0.92393 2.32348 -9.83659
0.81190 0.92941 2.29867 -10.41990
0.81429 0.93482 2.27261 -10.94640
0.81667 0.94016 2.24542 -11.41827
0.81905 0.94544 2.21724 -11.83824
0.82143 0.95065 2.18817 -12.20944
0.82381 0.95579 2.15832 -12.53536
0.82619 0.96086 2.12780 -12.81973
0.82857 0.96585 2.09669 -13.06651
0.83095 0.97077 2.06507 -13.27988
0.83333 0.97561 2.03301 -13.46422
0.83571 0.98037 2.00057 -13.62416
0.83810 0.98506 1.96780 -13.76460
0.84048 0.98966 1.93472 -13.89079
0.84286 0.99419 1.90137 -14.00837
0.84524 0.99864 1.86774 -14.12344
0.84762 1.00300 1.83383 -14.24264
0.85000 1.00729 1.79961 -14.37315
0.85238 1.01149 1.76503 -14.52273
0.85476 1.01561 1.73003 -14.69972
0.85714 1.01964 1.69453 -14.91292
0.85952 1.02359 1.65840 -15.17154
0.86190 1.02745 1.62154 -15.48491
0.86429 1.03122 1.58377 -15.86228
0.86667 1.03490 1.54493 -16.31236
0.86905 1.03849 1.50483 -16.84296
0.87143 1.04197 1.46326 -17.46035
0.87381 1.04535 1.42000 -18.16880
0.87619 1.04862 1.37483 -18.96989
0.87857 1.05179 1.32754 -19.86208
0.88095 1.05483 1.27792 -20.84024
0.88333 1.05775 1.22579 -21.89543
0.88571 1.06053 1.17099 -23.01491
0.88810 1.06319 1.11341 -24.18238
0.89048 1.06569 1.05299 -25.37856
0.89286 1.06805 0.98970 -26.58196
0.89524 1.07025 0.92358 -27.76985
0.89762 1.07228 0.85472 -28.91937
0.90000 1.07415 0.78327 -30.00855
0.90238 1.07584 0.70942 -31.01730
0.90476 1.07735 0.63340 -31.92821
0.90714 1.07867 0.55548 -32.72710
0.90952 1.07980 0.47595 -33.40328
0.91190 1.08074 0.39512 -33.94969
0.91429 1.08149 0.31330 -34.36267
0.91667 1.08204 0.23082 -34.64171
0.91905 1.08239 0.14799 -34.78902
0.92143 1.08254 0.06511 -34.80903
0.92381 1.08250 -0.01753 -34.70792
0.92619 1.08227 -0.09965 -34.49317
0.92857 1.08183 -0.18102 -34.17306
0.93095 1.08121 -0.26139 -33.75634
0.93333 1.08040 -0.34056 -33.25191
0.93571 1.07941 -0.41834 -32.66848
0.93810 1.07823 -0.49457 -32.01444
0.94048 1.07687 -0.56909 -31.29762
0.94286 1.07534 -0.64176 -30.52518
0.94524 1.07365 -0.71249 -29.70352
0.94762 1.07179 -0.78115 -28.83815
0.95000 1.06977 -0.84766 -27.93368
0.95238 1.06760 -0.91193 -26.99378
0.95476 1.06528 -0.97388 -26.02108
0.95714 1.06282 -1.03345 -25.01726
0.95952 1.06022 -1.09055 -23.98299
0.96190 1.05750 -1.14512 -22.91800
0.96429 1.05465 -1.19707 -21.82111
0.96667 1.05168 -1.24634 -20.69038
0.96905 1.04860 -1.29282 -19.52322
0.97143 1.04542 -1.33643 -18.31663
0.97381 1.04214 -1.37707 -17.06741
0.97619 1.03877 -1.41462 -15.77252
0.97857 1.03532 -1.44898 -14.42942
0.98095 1.03180 -1.48002 -13.03651
0.98333 1.02821 -1.50762 -11.59352
0.98571 1.02456 -1.53167 -10.10190
0.98810 1.02087 -1.55206 -8.56520
0.99048 1.01713 -1.56871 -6.98925
0.99286 1.01337 -1.58152 -5.38228
0.99524 1.00958 -1.59046 -3.75482
0.99762 1.00578 -1.59551 -2.11941
1.00000 1.00198 -1.59667 -0.49014
1.00238 0.99818 -1.59401 1.11793
1.00476 0.99440 -1.58761 2.68950
1.00714 0.99065 -1.57759 4.20969
1.00952 0.98692 -1.56410 5.66472
1.01190 0.98324 -1.54733 7.04248
1.01429 0.97960 -1.52749 8.33294
1.01667 0.97602 -1.50480 9.52835
1.01905 0.97250 -1.47951 10.62339
1.02143 0.96904 -1.45186 11.61506
1.02381 0.96565 -1.42209 12.50253
1.02619 0.96234 -1.39045 13.28686
1.02857 0.95911 -1.35719 13.97073
1.03095 0.95596 -1.32253 14.55810
1.03333 0.95290 -1.28668 15.05396
1.03571 0.94992 -1.24986 15.46398
1.03810 0.94704 -1.21226 15.79433
1.04048 0.94424 -1.17404 16.05151
1.04286 0.94154 -1.13537 16.24212
1.04524 0.93893 -1.09639 16.37286
1.04762 0.93641 -1.05722 16.45039
1.05000 0.93399 -1.01798 16.48135
1.05238 0.93166 -0.97876 16.47233
1.05476 0.92942 -0.93964 16.42994
1.05714 0.92728 -0.90068 16.36079
1.05952 0.92522 -0.86194 16.27161
1.06190 0.92326 -0.82344 16.16927
1.06429 0.92139 -0.78520 16.06083
1.06667 0.91961 -0.74722 15.95363
1.06905 0.91792 -0.70947 15.85526
1.07143 0.91632 -0.67191 15.77361
1.07381 0.91481 -0.63449 15.71678
1.07619 0.91339 -0.59713 15.69299
1.07857 0.91206 -0.55972 15.71046
1.08095 0.91082 -0.52216 15.77714
1.08333 0.90966 -0.48430 15.90040
1.08571 0.90860 -0.44600 16.08671
1.08810 0.90763 -0.40709 16.34118
1.09048 0.90676 -0.36741 16.66713
1.09286 0.90598 -0.32677 17.06561
1.09524 0.90530 -0.28502 17.53507
1.09762 0.90472 -0.24200 18.07101
1.10000 0.90425 -0.19755 18.66589
1.10238 0.90389 -0.15158 19.30920
1.10476 0.90365 -0.10399 19.98777
1.10714 0.90352 -0.05474 20.68624
1.10952 0.90351 -0.00381 21.38779
1.11190 0.90362 0.04875 22.07492
1.11429 0.90387 0.10287 22.73038
1.11667 0.90424 0.15843 23.33791
1.11905 0.90476 0.21530 23.88300
1.12143 0.90541 0.27328 24.35345
1.12381 0.90620 0.33218 24.73965
1.12619 0.90713 0.39179 25.03481
1.12857 0.90821 0.45187 25.23486
1.13095 0.90943 0.51220 25.33828
1.13333 0.91079 0.57255 25.34583
1.13571 0.91230 0.63269 25.26014
1.13810 0.91395 0.69242 25.08538
1.14048 0.91573 0.75153 24.82683
1.14286 0.91766 0.80984 24.49056
1.14524 0.91973 0.86718 24.08305
1.14762 0.92193 0.92340 23.61097
1.15000 0.92426 0.97836 23.08089
1.15238 0.92671 1.03192 22.49914
1.15476 0.92929 1.08400 21.87159
1.15714 0.93199 1.13448 21.20355
1.15952 0.93481 1.18329 20.49968
1.16190 0.93774 1.23035 19.76384
1.16429 0.94078 1.27559 18.99908
1.16667 0.94392 1.31894 18.20755
1.16905 0.94716 1.36034 17.39043
1.17143 0.95049 1.39974 16.54791
1.17381 0.95391 1.43707 15.67917
1.17619 0.95742 1.47227 14.78236
1.17857 0.96100 1.50526 13.85466
1.18095 0.96466 1.53595 12.89229
1.18333 0.96838 1.56426 11.89071
1.18571 0.97217 1.59009 10.84473
1.18810 0.97601 1.61330 9.74881
1.19048 0.97990 1.63377 8.59735
1.19286 0.98383 1.65135 7.38516
1.19524 0.98780 1.66589 6.10789
1.19762 0.99179 1.67723 4.76257
1.20000 0.99580 1.68520 3.34820
1.20238 0.99983 1.68965 1.86620
1.20476 1.00385 1.69041 0.32090
1.20714 1.00787 1.68736 -1.28022
1.20952 1.01187 1.68040 -2.92641
1.21190 1.01585 1.66943 -4.60387
1.21429 1.01978 1.65444 -6.29612
1.21667 1.02368 1.63543 -7.98470
1.21905 1.02752 1.61246 -9.64997
1.22143 1.03129 1.58562 -11.27206
1.22381 1.03500 1.55507 -12.83184
1.22619 1.03862 1.52099 -14.31176
1.22857 1.04215 1.48362 -15.69657
1.23095 1.04559 1.44320 -16.97386
1.23333 1.04892 1.40003 -18.13427
1.23571 1.05214 1.35438 -19.17163
1.23810 1.05525 1.30656 -20.08275
1.24048 1.05825 1.25688 -20.86723
1.24286 1.06112 1.20563 -21.52704
1.24524 1.06386 1.15309 -22.06609
1.24762 1.06648 1.09954 -22.48987
1.25000 1.06897 1.04524 -22.80498
1.25238 1.07133 0.99044 -23.01878
1.25476 1.07355 0.93534 -23.13907
1.25714 1.07565 0.88017 -23.17385
1.25952 1.07761 0.82509 -23.13105
1.26190 1.07945 0.77029 -23.01843
1.26429 1.08115 0.71590 -22.84345
1.26667 1.08273 0.66206 -22.61316
1.26905 1.08418 0.60888 -22.33418
1.27143 1.08550 0.55647 -22.01265
1.27381 1.08671 0.50491 -21.65425
1.27619 1.08779 0.45428 -21.26419
1.27857 1.08875 0.40465 -20.84721
1.28095 1.08960 0.35606 -20.40763
1.28333 1.09033 0.30856 -19.94934
1.28571 1.09096 0.26219 -19.47588
1.28810 1.09147 0.21697 -18.99039
1.29048 1.09189 0.17293 -18.49570
1.29286 1.09220 0.13009 -17.99432
1.29524 1.09241 0.08845 -17.48847
1.29762 1.09252 0.04802 -16.98011
1.30000 1.09254 0.00881 -16.47096
1.30238 1.09247 -0.02920 -15.96249
1.30476 1.09232 -0.06600 -15.45598
1.30714 1.09207 -0.10160 -14.95249
1.30952 1.09175 -0.13601 -14.45292
1.31190 1.09135 -0.16925 -13.95800
1.31429 1.09087 -0.20131 -13.46832
1.31667 1.09031 -0.23223 -12.98434
1.31905 1.08969 -0.26201 -12.50644
1.32143 1.08900 -0.29066 -12.03490
1.32381 1.08824 -0.31821 -11.56996
1.32619 1.08742 -0.34466 -11.11180
1.32857 1.08654 -0.37005 -10.66060
1.33095 1.08560 -0.39437 -10.21651
1.33333 1.08461 -0.41766 -9.77971
1.33571 1.08356 -0.43992 -9.35036
1.33810 1.08246 -0.46118 -8.92863
1.34048 1.08131 -0.48145 -8.51470
1.34286 1.08012 -0.50076 -8.10876
1.34524 1.07889 -0.51912 -7.71096
1.34762 1.07761 -0.53655 -7.32147
1.35000 1.07629 -0.55307 -6.94043
1.35238 1.07494 -0.56871 -6.56797
1.35476 1.07355 -0.58348 -6.20417
1.35714 1.07213 -0.59741 -5.84908
1.35952 1.07067 -0.61051 -5.50274
1.36190 1.06919 -0.62281 -5.16512
1.36429 1.06768 -0.63432 -4.83617
1.36667 1.06614 -0.64508 -4.51577
1.36905 1.06458 -0.65509 -4.20377
1.37143 1.06300 -0.66437 -3.89995
1.37381 1.06140 -0.67295 -3.60400
1.37619 1.05978 -0.68085 -3.31556
1.37857 1.05814 -0.68807 -3.03416
1.38095 1.05649 -0.69464 -2.75924
1.38333 1.05482 -0.70057 -2.49009
1.38571 1.05314 -0.70587 -2.22589
1.38810 1.05145 -0.71055 -1.96567
1.39048 1.04974 -0.71462 -1.70827
1.39286 1.04803 -0.71807 -1.45240
1.39524 1.04632 -0.72092 -1.19657
1.39762 1.04460 -0.72316 -0.93913
1.40000 1.04287 -0.72477 -0.67828
1.40238 1.04114 -0.72576 -0.41213
1.40476 1.03941 -0.72609 -0.13869
1.40714 1.03769 -0.72574 0.14397
1.40952 1.03596 -0.72470 0.43771
1.41190 1.03424 -0.72293 0.74415
1.41429 1.03252 -0.72039 1.06458
1.41667 1.03082 -0.71706 1.39979
1.41905 1.02912 -0.71289 1.74994
1.42143 1.02743 -0.70786 2.11448
1.42381 1.02576 -0.70193 2.49201
1.42619 1.02411 -0.69507 2.88029
1.42857 1.02247 -0.68727 3.27625
1.43095 1.02086 -0.67852 3.67605
1.43333 1.01926 -0.66881 4.07529
1.43571 1.01770 -0.65817 4.46915
1.43810 1.01616 -0.64662 4.85271
1.44048 1.01465 -0.63419 5.22110
1.44286 1.01317 -0.62093 5.56984
1.44524 1.01172 -0.60689 5.89495
1.44762 1.01031 -0.59214 6.19314
1.45000 1.00894 -0.57676 6.46191
1.45238 1.00760 -0.56081 6.69955
1.45476 1.00631 -0.54437 6.90515
1.45714 1.00505 -0.52751 7.07849
1.45952 1.00384 -0.51032 7.22000
1.46190 1.00266 -0.49287 7.33065
1.46429 1.00153 -0.47522 7.41179
1.46667 1.00044 -0.45745 7.46510
1.46905 0.99940 -0.43961 7.49247
1.47143 0.99839 -0.42176 7.49588
1.47381 0.99743 -0.40396 7.47738
1.47619 0.99651 -0.38625 7.43901
1.47857 0.99563 -0.36867 7.38275
1.48095 0.99480 -0.35126 7.31047
1.48333 0.99400 -0.33406 7.22394
1.48571 0.99325 -0.31710 7.12478
1.48810 0.99253 -0.30040 7.01446
1.49048 0.99186 -0.28398 6.89432
1.49286 0.99122 -0.26787 6.76549
1.49524 0.99062 -0.25209 6.62897
1.49762 0.99005 -0.23665 6.48559
1.50000 0.98953 -0.22156 6.33601
1.50238 0.98903 -0.20685 6.18073
1.50476 0.98858 -0.19251 6.02011
1.50714 0.98815 -0.17857 5.85436
1.50952 0.98776 -0.16504 5.68355
1.51190 0.98740 -0.15193 5.50765
1.51429 0.98706 -0.13925 5.32655
1.51667 0.98676 -0.12701 5.14007
1.51905 0.98649 -0.11523 4.94801
1.52143 0.98624 -0.10392 4.75022
1.52381 0.98602 -0.09309 4.54660
1.52619 0.98582 -0.08277 4.33719
1.52857 0.98565 -0.07295 4.12220
1.53095 0.98550 -0.06366 3.90206
1.53333 0.98537 -0.05490 3.67747
1.53571 0.98525 -0.04669 3.44938
1.53810 0.98516 -0.03903 3.21902
1.54048 0.98509 -0.03191 2.98782
1.54286 0.98502 -0.02535 2.75744
1.54524 0.98498 -0.01932 2.52960
1.54762 0.98495 -0.01383 2.30610
1.55000 0.98492 -0.00886 2.08867
1.55238 0.98491 -0.00439 1.87889
1.55476 0.98491 -0.00039 1.67819
1.55714 0.98492 0.00315 1.48773
1.55952 0.98494 0.00627 1.30839
1.56190 0.98496 0.00898 1.14080
1.56429 0.98498 0.01133 0.98531
1.56667 0.98502 0.01333 0.84201
1.56905 0.98505 0.01502 0.71078
1.57143 0.98509 0.01643 0.59133
1.57381 0.98513 0.01758 0.48321
1.57619 0.98518 0.01850 0.38587
1.57857 0.98522 0.01921 0.29870
1.58095 0.98527 0.01974 0.22103
1.58333 0.98532 0.02010 0.15216
1.58571 0.98537 0.02032 0.09143
1.58810 0.98541 0.02041 0.03815
1.59048 0.98546 0.02039 -0.00831
1.59286 0.98551 0.02027 -0.04856
1.59524 0.98556 0.02008 -0.08317
1.59762 0.98561 0.01981 -0.11267
1.60000 0.98565 0.01948 -0.13752
1.60238 0.98570 0.01910 -0.15816
1.60476 0.98574 0.01869 -0.17495
