demo run with success.
0.11429 0.63744 -0.17468 0.16445
0.11667 0.63560 -0.17338 0.16556
0.11905 0.63371 -0.17201 0.16669
0.12143 0.63178 -0.17060 0.16782
0.12381 0.62980 -0.16913 0.16896
0.12619 0.62777 -0.16760 0.17010
0.12857 0.62570 -0.16602 0.17124
0.13095 0.62359 -0.16438 0.17239
0.13333 0.62143 -0.16269 0.17353
0.13571 0.61924 -0.16094 0.17468
0.13810 0.61701 -0.15914 0.17582
0.14048 0.61474 -0.15728 0.17696
0.14286 0.61243 -0.15536 0.17809
0.14524 0.61009 -0.15339 0.17922
0.14762 0.60771 -0.15136 0.18034
0.15000 0.60531 -0.14928 0.18145
0.15238 0.60287 -0.14714 0.18255
0.15476 0.60041 -0.14495 0.18364
0.15714 0.59792 -0.14271 0.18471
0.15952 0.59540 -0.14041 0.18578
0.16190 0.59286 -0.13806 0.18683
0.16429 0.59029 -0.13566 0.18787
0.16667 0.58771 -0.13321 0.18889
0.16905 0.58510 -0.13070 0.18989
0.17143 0.58248 -0.12815 0.19088
0.17381 0.57984 -0.12554 0.19185
0.17619 0.57718 -0.12289 0.19280
0.17857 0.57451 -0.12020 0.19373
0.18095 0.57184 -0.11745 0.19463
0.18333 0.56914 -0.11466 0.19552
0.18571 0.56644 -0.11182 0.19639
0.18810 0.56374 -0.10894 0.19723
0.19048 0.56102 -0.10602 0.19806
0.19286 0.55831 -0.10306 0.19885
0.19524 0.55559 -0.10006 0.19963
0.19762 0.55287 -0.09702 0.20038
0.20000 0.55015 -0.09394 0.20111
0.20238 0.54743 -0.09083 0.20181
0.20476 0.54471 -0.08768 0.20248
0.20714 0.54200 -0.08449 0.20313
0.20952 0.53929 -0.08127 0.20375
0.21190 0.53659 -0.07802 0.20435
0.21429 0.53390 -0.07474 0.20492
0.21667 0.53122 -0.07144 0.20546
0.21905 0.52855 -0.06810 0.20598
0.22143 0.52589 -0.06474 0.20647
0.22381 0.52324 -0.06135 0.20693
0.22619 0.52061 -0.05794 0.20737
0.22857 0.51800 -0.05450 0.20777
0.23095 0.51540 -0.05105 0.20815
0.23333 0.51282 -0.04757 0.20850
0.23571 0.51026 -0.04408 0.20883
0.23810 0.50773 -0.04057 0.20912
0.24048 0.50521 -0.03705 0.20939
0.24286 0.50272 -0.03351 0.20963
0.24524 0.50025 -0.02996 0.20985
0.24762 0.49780 -0.02639 0.21004
0.25000 0.49538 -0.02282 0.21020
0.25238 0.49299 -0.01924 0.21033
0.25476 0.49062 -0.01566 0.21044
0.25714 0.48828 -0.01207 0.21053
0.25952 0.48597 -0.00848 0.21059
0.26190 0.48369 -0.00489 0.21062
0.26429 0.48144 -0.00129 0.21063
0.26667 0.47923 0.00230 0.21061
0.26905 0.47704 0.00589 0.21057
0.27143 0.47489 0.00947 0.21051
0.27381 0.47276 0.01305 0.21043
0.27619 0.47068 0.01662 0.21032
0.27857 0.46862 0.02018 0.21019
0.28095 0.46660 0.02373 0.21004
0.28333 0.46462 0.02727 0.20987
0.28571 0.46267 0.03079 0.20968
0.28810 0.46075 0.03430 0.20947
0.29048 0.45887 0.03779 0.20924
0.29286 0.45703 0.04127 0.20899
0.29524 0.45522 0.04472 0.20872
0.29762 0.45345 0.04815 0.20844
0.30000 0.45172 0.05157 0.20814
0.30238 0.45002 0.05495 0.20782
0.30476 0.44836 0.05832 0.20749
0.30714 0.44673 0.06166 0.20714
0.30952 0.44514 0.06497 0.20678
0.31190 0.44359 0.06825 0.20640
0.31429 0.44208 0.07150 0.20601
0.31667 0.44060 0.07473 0.20561
0.31905 0.43916 0.07792 0.20519
0.32143 0.43775 0.08107 0.20477
0.32381 0.43638 0.08420 0.20433
0.32619 0.43504 0.08729 0.20388
0.32857 0.43374 0.09035 0.20342
0.33095 0.43248 0.09336 0.20294
0.33333 0.43125 0.09635 0.20246
0.33571 0.43005 0.09929 0.20197
0.33810 0.42889 0.10220 0.20147
0.34048 0.42776 0.10506 0.20097
0.34286 0.42666 0.10789 0.20045
0.34524 0.42560 0.11067 0.19993
0.34762 0.42457 0.11341 0.19940
0.35000 0.42357 0.11612 0.19886
0.35238 0.42261 0.11878 0.19832
0.35476 0.42167 0.12139 0.19777
0.35714 0.42076 0.12397 0.19721
0.35952 0.41989 0.12649 0.19665
0.36190 0.41904 0.12898 0.19608
0.36429 0.41822 0.13142 0.19551
0.36667 0.41743 0.13382 0.19494
0.36905 0.41667 0.13617 0.19436
0.37143 0.41594 0.13847 0.19378
0.37381 0.41523 0.14073 0.19319
0.37619 0.41455 0.14294 0.19260
0.37857 0.41389 0.14511 0.19201
0.38095 0.41326 0.14723 0.19142
0.38333 0.41266 0.14931 0.19082
0.38571 0.41207 0.15133 0.19023
0.38810 0.41152 0.15331 0.18963
0.39048 0.41098 0.15525 0.18903
0.39286 0.41046 0.15713 0.18844
0.39524 0.40997 0.15897 0.18784
0.39762 0.40950 0.16077 0.18724
0.40000 0.40905 0.16251 0.18665
0.40238 0.40862 0.16421 0.18606
0.40476 0.40821 0.16587 0.18547
0.40714 0.40782 0.16747 0.18488
0.40952 0.40744 0.16903 0.18430
0.41190 0.40709 0.17054 0.18372
0.41429 0.40675 0.17200 0.18315
0.41667 0.40642 0.17342 0.18258
0.41905 0.40612 0.17479 0.18202
0.42143 0.40583 0.17612 0.18146
0.42381 0.40556 0.17739 0.18092
0.42619 0.40530 0.17863 0.18038
0.42857 0.40505 0.17981 0.17985
0.43095 0.40482 0.18094 0.17933
0.43333 0.40460 0.18203 0.17882
0.43571 0.40440 0.18308 0.17833
0.43810 0.40421 0.18407 0.17784
0.44048 0.40403 0.18503 0.17737
0.44286 0.40386 0.18593 0.17691
0.44524 0.40370 0.18679 0.17647
0.44762 0.40356 0.18760 0.17605
0.45000 0.40342 0.18837 0.17564
0.45238 0.40330 0.18909 0.17524
0.45476 0.40318 0.18977 0.17487
0.45714 0.40308 0.19040 0.17452
0.45952 0.40298 0.19099 0.17418
0.46190 0.40289 0.19153 0.17386
0.46429 0.40281 0.19204 0.17356
0.46667 0.40274 0.19250 0.17328
0.46905 0.40268 0.19292 0.17303
0.47143 0.40262 0.19330 0.17279
0.47381 0.40257 0.19364 0.17257
0.47619 0.40253 0.19395 0.17238
0.47857 0.40249 0.19422 0.17221
0.48095 0.40246 0.19445 0.17205
0.48333 0.40243 0.19465 0.17192
0.48571 0.40241 0.19482 0.17180
0.48810 0.40239 0.19497 0.17170
0.49048 0.40238 0.19508 0.17162
0.49286 0.40237 0.19517 0.17155
0.49524 0.40237 0.19524 0.17150
0.49762 0.40237 0.19529 0.17146
0.50000 0.40237 0.19531 0.17144
0.00000 0.67076 -0.19186 0.13921
0.00238 0.67076 -0.19186 0.13921
0.00476 0.67076 -0.19186 0.13921
0.00714 0.67076 -0.19186 0.13922
0.00952 0.67075 -0.19187 0.13925
0.01190 0.67075 -0.19188 0.13931
0.01429 0.67075 -0.19189 0.13940
0.01667 0.67075 -0.19190 0.13954
0.01905 0.67074 -0.19191 0.13972
0.02143 0.67073 -0.19193 0.13996
0.02381 0.67072 -0.19195 0.14025
0.02619 0.67069 -0.19197 0.14061
0.02857 0.67067 -0.19198 0.14102
0.03095 0.67063 -0.19200 0.14151
0.03333 0.67058 -0.19201 0.14206
0.03571 0.67052 -0.19201 0.14268
0.03810 0.67045 -0.19201 0.14338
0.04048 0.67036 -0.19200 0.14415
0.04286 0.67026 -0.19198 0.14500
0.04524 0.67014 -0.19194 0.14592
0.04762 0.67000 -0.19189 0.14693
0.05000 0.66984 -0.19183 0.14802
0.05238 0.66965 -0.19174 0.14919
0.05476 0.66945 -0.19164 0.15045
0.05714 0.66922 -0.19151 0.15179
0.05952 0.66896 -0.19136 0.15322
0.06190 0.66867 -0.19118 0.15473
0.06429 0.66836 -0.19098 0.15633
0.06667 0.66801 -0.19075 0.15801
0.06905 0.66763 -0.19048 0.15978
0.07143 0.66722 -0.19018 0.16164
0.07381 0.66677 -0.18984 0.16358
0.07619 0.66629 -0.18947 0.16560
0.07857 0.66577 -0.18905 0.16771
0.08095 0.66522 -0.18860 0.16990
0.08333 0.66462 -0.18810 0.17217
0.08571 0.66399 -0.18755 0.17451
0.08810 0.66332 -0.18696 0.17694
0.09048 0.66260 -0.18632 0.17943
0.09286 0.66185 -0.18564 0.18200
0.09524 0.66105 -0.18490 0.18463
0.09762 0.66021 -0.18410 0.18733
0.10000 0.65933 -0.18326 0.19010
0.10238 0.65841 -0.18236 0.19292
0.10476 0.65744 -0.18140 0.19580
0.10714 0.65643 -0.18039 0.19873
0.10952 0.65538 -0.17932 0.20172
0.11190 0.65428 -0.17820 0.20474
0.11429 0.65314 -0.17701 0.20781
0.11667 0.65196 -0.17576 0.21091
0.11905 0.65074 -0.17446 0.21405
0.12143 0.64947 -0.17309 0.21722
0.12381 0.64816 -0.17166 0.22042
0.12619 0.64681 -0.17017 0.22364
0.12857 0.64541 -0.16862 0.22687
0.13095 0.64398 -0.16700 0.23012
0.13333 0.64250 -0.16533 0.23338
0.13571 0.64098 -0.16359 0.23665
0.13810 0.63943 -0.16179 0.23992
0.14048 0.63783 -0.15994 0.24318
0.14286 0.63619 -0.15801 0.24644
0.14524 0.63451 -0.15603 0.24970
0.14762 0.63280 -0.15399 0.25294
0.15000 0.63105 -0.15189 0.25616
0.15238 0.62926 -0.14973 0.25937
0.15476 0.62743 -0.14751 0.26255
0.15714 0.62557 -0.14524 0.26571
0.15952 0.62368 -0.14290 0.26883
0.16190 0.62174 -0.14051 0.27192
0.16429 0.61978 -0.13807 0.27498
0.16667 0.61777 -0.13557 0.27800
0.16905 0.61574 -0.13302 0.28097
0.17143 0.61367 -0.13041 0.28390
0.17381 0.61157 -0.12776 0.28679
0.17619 0.60944 -0.12505 0.28962
0.17857 0.60728 -0.12230 0.29239
0.18095 0.60509 -0.11949 0.29512
0.18333 0.60287 -0.11664 0.29778
0.18571 0.60062 -0.11375 0.30038
0.18810 0.59835 -0.11081 0.30292
0.19048 0.59604 -0.10782 0.30539
0.19286 0.59371 -0.10480 0.30780
0.19524 0.59136 -0.10174 0.31014
0.19762 0.58898 -0.09863 0.31240
0.20000 0.58658 -0.09549 0.31460
0.20238 0.58415 -0.09232 0.31671
0.20476 0.58170 -0.08911 0.31875
0.20714 0.57923 -0.08586 0.32071
0.20952 0.57674 -0.08258 0.32259
0.21190 0.57423 -0.07927 0.32439
0.21429 0.57170 -0.07594 0.32611
0.21667 0.56915 -0.07257 0.32774
0.21905 0.56659 -0.06918 0.32929
0.22143 0.56401 -0.06577 0.33075
0.22381 0.56142 -0.06233 0.33212
0.22619 0.55881 -0.05887 0.33340
0.22857 0.55620 -0.05538 0.33460
0.23095 0.55357 -0.05188 0.33570
0.23333 0.55093 -0.04836 0.33671
0.23571 0.54828 -0.04483 0.33764
0.23810 0.54563 -0.04128 0.33847
0.24048 0.54297 -0.03771 0.33921
0.24286 0.54031 -0.03414 0.33986
0.24524 0.53764 -0.03055 0.34042
0.24762 0.53498 -0.02695 0.34088
0.25000 0.53231 -0.02334 0.34125
0.25238 0.52964 -0.01973 0.34154
0.25476 0.52697 -0.01611 0.34173
0.25714 0.52431 -0.01249 0.34183
0.25952 0.52166 -0.00887 0.34184
0.26190 0.51901 -0.00525 0.34176
0.26429 0.51637 -0.00163 0.34158
0.26667 0.51373 0.00199 0.34132
0.26905 0.51111 0.00561 0.34098
0.27143 0.50851 0.00922 0.34054
0.27381 0.50591 0.01283 0.34002
0.27619 0.50334 0.01643 0.33942
0.27857 0.50078 0.02001 0.33874
0.28095 0.49824 0.02359 0.33797
0.28333 0.49572 0.02715 0.33712
0.28571 0.49322 0.03070 0.33620
0.28810 0.49074 0.03424 0.33519
0.29048 0.48829 0.03775 0.33411
0.29286 0.48587 0.04125 0.33295
0.29524 0.48347 0.04473 0.33173
0.29762 0.48110 0.04819 0.33043
0.30000 0.47876 0.05163 0.32906
0.30238 0.47645 0.05504 0.32763
0.30476 0.47418 0.05843 0.32613
0.30714 0.47194 0.06179 0.32457
0.30952 0.46973 0.06512 0.32294
0.31190 0.46756 0.06843 0.32126
0.31429 0.46542 0.07170 0.31952
0.31667 0.46332 0.07494 0.31772
0.31905 0.46126 0.07815 0.31587
0.32143 0.45924 0.08133 0.31398
0.32381 0.45725 0.08447 0.31203
0.32619 0.45531 0.08758 0.31004
0.32857 0.45341 0.09065 0.30800
0.33095 0.45155 0.09368 0.30592
0.33333 0.44973 0.09667 0.30381
0.33571 0.44796 0.09963 0.30165
0.33810 0.44622 0.10254 0.29947
0.34048 0.44453 0.10541 0.29725
0.34286 0.44288 0.10825 0.29500
0.34524 0.44127 0.11103 0.29272
0.34762 0.43971 0.11378 0.29042
0.35000 0.43819 0.11648 0.28810
0.35238 0.43671 0.11914 0.28576
0.35476 0.43528 0.12176 0.28340
0.35714 0.43389 0.12432 0.28102
0.35952 0.43253 0.12685 0.27863
0.36190 0.43122 0.12933 0.27624
0.36429 0.42996 0.13176 0.27383
0.36667 0.42873 0.13414 0.27142
0.36905 0.42754 0.13648 0.26900
0.37143 0.42639 0.13878 0.26659
0.37381 0.42529 0.14102 0.26417
0.37619 0.42422 0.14322 0.26176
0.37857 0.42318 0.14538 0.25935
0.38095 0.42219 0.14748 0.25695
0.38333 0.42123 0.14954 0.25456
0.38571 0.42031 0.15156 0.25217
0.38810 0.41942 0.15352 0.24981
0.39048 0.41856 0.15544 0.24746
0.39286 0.41774 0.15732 0.24512
0.39524 0.41696 0.15914 0.24280
0.39762 0.41620 0.16092 0.24051
0.40000 0.41548 0.16266 0.23823
0.40238 0.41478 0.16435 0.23598
0.40476 0.41411 0.16599 0.23376
0.40714 0.41348 0.16759 0.23157
0.40952 0.41287 0.16914 0.22940
0.41190 0.41229 0.17064 0.22727
0.41429 0.41173 0.17210 0.22517
0.41667 0.41120 0.17351 0.22310
0.41905 0.41070 0.17488 0.22107
0.42143 0.41022 0.17621 0.21908
0.42381 0.40976 0.17748 0.21713
0.42619 0.40932 0.17871 0.21522
0.42857 0.40891 0.17990 0.21336
0.43095 0.40852 0.18104 0.21154
0.43333 0.40815 0.18213 0.20977
0.43571 0.40780 0.18318 0.20805
0.43810 0.40747 0.18419 0.20638
0.44048 0.40717 0.18515 0.20476
0.44286 0.40687 0.18606 0.20320
0.44524 0.40660 0.18693 0.20169
0.44762 0.40635 0.18775 0.20025
0.45000 0.40611 0.18852 0.19887
0.45238 0.40589 0.18926 0.19755
0.45476 0.40569 0.18994 0.19630
0.45714 0.40550 0.19058 0.19511
0.45952 0.40532 0.19118 0.19399
0.46190 0.40516 0.19173 0.19293
0.46429 0.40502 0.19225 0.19195
0.46667 0.40489 0.19271 0.19103
0.46905 0.40477 0.19314 0.19018
0.47143 0.40467 0.19353 0.18941
0.47381 0.40457 0.19388 0.18871
0.47619 0.40449 0.19418 0.18808
0.47857 0.40442 0.19445 0.18752
0.48095 0.40436 0.19469 0.18702
0.48333 0.40431 0.19489 0.18659
0.48571 0.40427 0.19506 0.18622
0.48810 0.40423 0.19521 0.18590
0.49048 0.40421 0.19532 0.18564
0.49286 0.40419 0.19541 0.18544
0.49524 0.40417 0.19548 0.18528
0.49762 0.40417 0.19552 0.18516
0.50000 0.40416 0.19554 0.18509
