demo run with success.
0.11429 0.63753 -0.17463 0.16454
0.11667 0.63569 -0.17332 0.16566
0.11905 0.63380 -0.17196 0.16679
0.12143 0.63187 -0.17054 0.16793
0.12381 0.62989 -0.16907 0.16907
0.12619 0.62787 -0.16754 0.17021
0.12857 0.62580 -0.16596 0.17136
0.13095 0.62369 -0.16432 0.17251
0.13333 0.62154 -0.16263 0.17366
0.13571 0.61934 -0.16088 0.17480
0.13810 0.61711 -0.15907 0.17595
0.14048 0.61484 -0.15721 0.17709
0.14286 0.61254 -0.15530 0.17822
0.14524 0.61020 -0.15332 0.17935
0.14762 0.60783 -0.15130 0.18047
0.15000 0.60542 -0.14921 0.18159
0.15238 0.60299 -0.14708 0.18269
0.15476 0.60052 -0.14489 0.18378
0.15714 0.59803 -0.14264 0.18486
0.15952 0.59551 -0.14035 0.18593
0.16190 0.59297 -0.13800 0.18698
0.16429 0.59041 -0.13559 0.18802
0.16667 0.58782 -0.13314 0.18904
0.16905 0.58522 -0.13063 0.19005
0.17143 0.58259 -0.12808 0.19104
0.17381 0.57995 -0.12548 0.19201
0.17619 0.57730 -0.12283 0.19296
0.17857 0.57463 -0.12013 0.19389
0.18095 0.57195 -0.11738 0.19480
0.18333 0.56926 -0.11459 0.19569
0.18571 0.56656 -0.11176 0.19656
0.18810 0.56385 -0.10888 0.19740
0.19048 0.56114 -0.10596 0.19822
0.19286 0.55842 -0.10300 0.19902
0.19524 0.55570 -0.10000 0.19980
0.19762 0.55298 -0.09696 0.20055
0.20000 0.55026 -0.09388 0.20127
0.20238 0.54754 -0.09077 0.20197
0.20476 0.54482 -0.08762 0.20265
0.20714 0.54210 -0.08443 0.20330
0.20952 0.53939 -0.08121 0.20392
0.21190 0.53669 -0.07797 0.20452
0.21429 0.53400 -0.07469 0.20509
0.21667 0.53132 -0.07138 0.20563
0.21905 0.52864 -0.06805 0.20615
0.22143 0.52598 -0.06469 0.20664
0.22381 0.52334 -0.06130 0.20710
0.22619 0.52071 -0.05789 0.20753
0.22857 0.51809 -0.05445 0.20794
0.23095 0.51549 -0.05100 0.20831
0.23333 0.51291 -0.04752 0.20866
0.23571 0.51035 -0.04403 0.20899
0.23810 0.50781 -0.04053 0.20928
0.24048 0.50529 -0.03700 0.20955
0.24286 0.50279 -0.03347 0.20979
0.24524 0.50032 -0.02992 0.21000
0.24762 0.49787 -0.02636 0.21019
0.25000 0.49545 -0.02279 0.21035
0.25238 0.49305 -0.01921 0.21048
0.25476 0.49069 -0.01563 0.21059
0.25714 0.48835 -0.01204 0.21067
0.25952 0.48603 -0.00845 0.21073
0.26190 0.48375 -0.00486 0.21076
0.26429 0.48150 -0.00127 0.21077
0.26667 0.47928 0.00232 0.21075
0.26905 0.47709 0.00591 0.21071
0.27143 0.47493 0.00949 0.21064
0.27381 0.47281 0.01307 0.21056
0.27619 0.47072 0.01664 0.21045
0.27857 0.46866 0.02020 0.21032
0.28095 0.46664 0.02374 0.21016
0.28333 0.46465 0.02728 0.20999
0.28571 0.46270 0.03080 0.20980
0.28810 0.46078 0.03431 0.20958
0.29048 0.45890 0.03780 0.20935
0.29286 0.45706 0.04127 0.20910
0.29524 0.45525 0.04473 0.20883
0.29762 0.45347 0.04816 0.20854
0.30000 0.45174 0.05157 0.20824
0.30238 0.45004 0.05496 0.20792
0.30476 0.44837 0.05832 0.20759
0.30714 0.44674 0.06166 0.20724
0.30952 0.44515 0.06497 0.20687
0.31190 0.44360 0.06825 0.20649
0.31429 0.44208 0.07150 0.20610
0.31667 0.44060 0.07472 0.20569
0.31905 0.43916 0.07791 0.20528
0.32143 0.43775 0.08107 0.20485
0.32381 0.43638 0.08419 0.20441
0.32619 0.43504 0.08728 0.20395
0.32857 0.43374 0.09034 0.20349
0.33095 0.43247 0.09335 0.20302
0.33333 0.43124 0.09634 0.20253
0.33571 0.43004 0.09928 0.20204
0.33810 0.42888 0.10218 0.20154
0.34048 0.42775 0.10505 0.20103
0.34286 0.42665 0.10787 0.20051
0.34524 0.42559 0.11066 0.19999
0.34762 0.42456 0.11340 0.19945
0.35000 0.42356 0.11610 0.19891
0.35238 0.42259 0.11876 0.19837
0.35476 0.42165 0.12138 0.19782
0.35714 0.42075 0.12395 0.19726
0.35952 0.41987 0.12648 0.19670
0.36190 0.41902 0.12896 0.19613
0.36429 0.41821 0.13140 0.19556
0.36667 0.41742 0.13380 0.19498
0.36905 0.41665 0.13615 0.19440
0.37143 0.41592 0.13845 0.19381
0.37381 0.41521 0.14071 0.19323
0.37619 0.41453 0.14293 0.19264
0.37857 0.41387 0.14509 0.19204
0.38095 0.41324 0.14721 0.19145
0.38333 0.41264 0.14929 0.19085
0.38571 0.41205 0.15132 0.19026
0.38810 0.41149 0.15330 0.18966
0.39048 0.41096 0.15523 0.18906
0.39286 0.41044 0.15712 0.18846
0.39524 0.40995 0.15896 0.18786
0.39762 0.40948 0.16075 0.18726
0.40000 0.40903 0.16250 0.18667
0.40238 0.40860 0.16420 0.18608
0.40476 0.40819 0.16585 0.18549
0.40714 0.40780 0.16746 0.18490
0.40952 0.40742 0.16902 0.18432
0.41190 0.40707 0.17053 0.18374
0.41429 0.40673 0.17199 0.18316
0.41667 0.40641 0.17341 0.18259
0.41905 0.40610 0.17478 0.18203
0.42143 0.40581 0.17611 0.18148
0.42381 0.40554 0.17738 0.18093
0.42619 0.40528 0.17861 0.18039
0.42857 0.40504 0.17980 0.17986
0.43095 0.40481 0.18094 0.17934
0.43333 0.40459 0.18202 0.17883
0.43571 0.40439 0.18307 0.17834
0.43810 0.40420 0.18407 0.17785
0.44048 0.40402 0.18502 0.17738
0.44286 0.40385 0.18592 0.17692
0.44524 0.40369 0.18678 0.17648
0.44762 0.40355 0.18760 0.17605
0.45000 0.40341 0.18837 0.17564
0.45238 0.40329 0.18909 0.17525
0.45476 0.40318 0.18976 0.17488
0.45714 0.40307 0.19040 0.17452
0.45952 0.40297 0.19099 0.17418
0.46190 0.40289 0.19153 0.17386
0.46429 0.40281 0.19204 0.17356
0.46667 0.40274 0.19250 0.17328
0.46905 0.40267 0.19292 0.17303
0.47143 0.40262 0.19330 0.17279
0.47381 0.40257 0.19364 0.17258
0.47619 0.40252 0.19395 0.17238
0.47857 0.40249 0.19422 0.17221
0.48095 0.40246 0.19445 0.17205
0.48333 0.40243 0.19465 0.17192
0.48571 0.40241 0.19482 0.17180
0.48810 0.40239 0.19496 0.17170
0.49048 0.40238 0.19508 0.17162
0.49286 0.40237 0.19517 0.17156
0.49524 0.40237 0.19524 0.17150
0.49762 0.40237 0.19529 0.17147
0.50000 0.40237 0.19531 0.17144
0.00000 0.67076 -0.19186 0.13921
0.00238 0.67076 -0.19186 0.13921
0.00476 0.67076 -0.19186 0.13921
0.00714 0.67076 -0.19186 0.13922
0.00952 0.67076 -0.19187 0.13925
0.01190 0.67076 -0.19187 0.13931
0.01429 0.67076 -0.19188 0.13941
0.01667 0.67075 -0.19189 0.13954
0.01905 0.67075 -0.19191 0.13973
0.02143 0.67075 -0.19192 0.13997
0.02381 0.67073 -0.19194 0.14027
0.02619 0.67072 -0.19195 0.14062
0.02857 0.67070 -0.19196 0.14104
0.03095 0.67067 -0.19197 0.14153
0.03333 0.67063 -0.19198 0.14209
0.03571 0.67058 -0.19198 0.14272
0.03810 0.67051 -0.19197 0.14342
0.04048 0.67044 -0.19195 0.14420
0.04286 0.67034 -0.19192 0.14506
0.04524 0.67023 -0.19188 0.14599
0.04762 0.67010 -0.19183 0.14701
0.05000 0.66996 -0.19175 0.14811
0.05238 0.66978 -0.19166 0.14929
0.05476 0.66959 -0.19155 0.15055
0.05714 0.66937 -0.19142 0.15190
0.05952 0.66913 -0.19126 0.15334
0.06190 0.66885 -0.19107 0.15486
0.06429 0.66855 -0.19086 0.15647
0.06667 0.66822 -0.19062 0.15816
0.06905 0.66785 -0.19034 0.15994
0.07143 0.66745 -0.19003 0.16180
0.07381 0.66702 -0.18969 0.16375
0.07619 0.66655 -0.18931 0.16578
0.07857 0.66605 -0.18889 0.16790
0.08095 0.66550 -0.18842 0.17010
0.08333 0.66492 -0.18791 0.17238
0.08571 0.66430 -0.18736 0.17473
0.08810 0.66364 -0.18677 0.17716
0.09048 0.66294 -0.18612 0.17967
0.09286 0.66220 -0.18542 0.18224
0.09524 0.66141 -0.18468 0.18488
0.09762 0.66058 -0.18388 0.18759
0.10000 0.65971 -0.18303 0.19036
0.10238 0.65880 -0.18212 0.19319
0.10476 0.65784 -0.18116 0.19608
0.10714 0.65684 -0.18015 0.19902
0.10952 0.65580 -0.17907 0.20200
0.11190 0.65471 -0.17794 0.20503
0.11429 0.65358 -0.17675 0.20811
0.11667 0.65240 -0.17550 0.21122
0.11905 0.65118 -0.17419 0.21436
0.12143 0.64992 -0.17281 0.21753
0.12381 0.64862 -0.17138 0.22073
0.12619 0.64727 -0.16989 0.22395
0.12857 0.64588 -0.16833 0.22719
0.13095 0.64445 -0.16672 0.23044
0.13333 0.64297 -0.16504 0.23371
0.13571 0.64146 -0.16330 0.23697
0.13810 0.63990 -0.16150 0.24024
0.14048 0.63831 -0.15964 0.24351
0.14286 0.63667 -0.15772 0.24677
0.14524 0.63500 -0.15574 0.25003
0.14762 0.63328 -0.15370 0.25327
0.15000 0.63153 -0.15160 0.25650
0.15238 0.62974 -0.14944 0.25970
0.15476 0.62791 -0.14722 0.26289
0.15714 0.62605 -0.14495 0.26604
0.15952 0.62415 -0.14261 0.26917
0.16190 0.62222 -0.14023 0.27226
0.16429 0.62025 -0.13778 0.27532
0.16667 0.61825 -0.13528 0.27833
0.16905 0.61621 -0.13273 0.28131
0.17143 0.61414 -0.13013 0.28424
0.17381 0.61204 -0.12748 0.28712
0.17619 0.60990 -0.12477 0.28996
0.17857 0.60774 -0.12202 0.29274
0.18095 0.60555 -0.11922 0.29546
0.18333 0.60332 -0.11637 0.29812
0.18571 0.60107 -0.11348 0.30073
0.18810 0.59879 -0.11054 0.30327
0.19048 0.59648 -0.10756 0.30575
0.19286 0.59415 -0.10454 0.30816
0.19524 0.59179 -0.10148 0.31050
0.19762 0.58941 -0.09838 0.31277
0.20000 0.58700 -0.09524 0.31496
0.20238 0.58457 -0.09207 0.31708
0.20476 0.58212 -0.08886 0.31912
0.20714 0.57965 -0.08562 0.32109
0.20952 0.57715 -0.08234 0.32297
0.21190 0.57464 -0.07904 0.32478
0.21429 0.57211 -0.07570 0.32650
0.21667 0.56956 -0.07234 0.32814
0.21905 0.56699 -0.06895 0.32969
0.22143 0.56441 -0.06554 0.33116
0.22381 0.56182 -0.06210 0.33253
0.22619 0.55921 -0.05864 0.33382
0.22857 0.55659 -0.05516 0.33502
0.23095 0.55396 -0.05166 0.33614
0.23333 0.55132 -0.04814 0.33716
0.23571 0.54867 -0.04461 0.33809
0.23810 0.54602 -0.04106 0.33893
0.24048 0.54336 -0.03750 0.33968
0.24286 0.54069 -0.03393 0.34034
0.24524 0.53803 -0.03034 0.34090
0.24762 0.53536 -0.02674 0.34137
0.25000 0.53268 -0.02314 0.34175
0.25238 0.53001 -0.01953 0.34204
0.25476 0.52735 -0.01591 0.34224
0.25714 0.52468 -0.01230 0.34235
0.25952 0.52203 -0.00868 0.34236
0.26190 0.51938 -0.00506 0.34229
0.26429 0.51673 -0.00144 0.34213
0.26667 0.51410 0.00218 0.34188
0.26905 0.51148 0.00580 0.34154
0.27143 0.50887 0.00941 0.34111
0.27381 0.50628 0.01301 0.34060
0.27619 0.50370 0.01661 0.34000
0.27857 0.50114 0.02019 0.33933
0.28095 0.49859 0.02376 0.33857
0.28333 0.49607 0.02733 0.33773
0.28571 0.49357 0.03087 0.33680
0.28810 0.49110 0.03441 0.33580
0.29048 0.48864 0.03792 0.33473
0.29286 0.48622 0.04142 0.33358
0.29524 0.48382 0.04490 0.33236
0.29762 0.48144 0.04835 0.33106
0.30000 0.47910 0.05179 0.32970
0.30238 0.47679 0.05520 0.32827
0.30476 0.47452 0.05858 0.32678
0.30714 0.47227 0.06194 0.32522
0.30952 0.47006 0.06527 0.32360
0.31190 0.46789 0.06858 0.32191
0.31429 0.46575 0.07185 0.32018
0.31667 0.46364 0.07509 0.31838
0.31905 0.46158 0.07830 0.31654
0.32143 0.45956 0.08147 0.31464
0.32381 0.45757 0.08461 0.31270
0.32619 0.45562 0.08772 0.31070
0.32857 0.45372 0.09078 0.30867
0.33095 0.45186 0.09381 0.30659
0.33333 0.45003 0.09680 0.30447
0.33571 0.44825 0.09976 0.30231
0.33810 0.44652 0.10267 0.30012
0.34048 0.44482 0.10554 0.29790
0.34286 0.44317 0.10837 0.29565
0.34524 0.44156 0.11115 0.29337
0.34762 0.43999 0.11390 0.29107
0.35000 0.43846 0.11660 0.28874
0.35238 0.43698 0.11925 0.28639
0.35476 0.43554 0.12186 0.28402
0.35714 0.43414 0.12443 0.28164
0.35952 0.43279 0.12695 0.27925
0.36190 0.43147 0.12943 0.27684
0.36429 0.43020 0.13186 0.27443
0.36667 0.42897 0.13424 0.27201
0.36905 0.42777 0.13658 0.26958
0.37143 0.42662 0.13887 0.26715
0.37381 0.42551 0.14111 0.26473
0.37619 0.42443 0.14331 0.26230
0.37857 0.42339 0.14546 0.25988
0.38095 0.42239 0.14756 0.25747
0.38333 0.42143 0.14962 0.25507
0.38571 0.42050 0.15163 0.25268
0.38810 0.41960 0.15359 0.25030
0.39048 0.41874 0.15551 0.24793
0.39286 0.41792 0.15738 0.24558
0.39524 0.41712 0.15920 0.24325
0.39762 0.41636 0.16098 0.24094
0.40000 0.41563 0.16271 0.23865
0.40238 0.41493 0.16440 0.23639
0.40476 0.41425 0.16604 0.23415
0.40714 0.41361 0.16763 0.23194
0.40952 0.41300 0.16918 0.22977
0.41190 0.41241 0.17068 0.22762
0.41429 0.41185 0.17214 0.22550
0.41667 0.41131 0.17355 0.22342
0.41905 0.41080 0.17492 0.22137
0.42143 0.41031 0.17624 0.21937
0.42381 0.40985 0.17751 0.21740
0.42619 0.40941 0.17874 0.21548
0.42857 0.40899 0.17993 0.21360
0.43095 0.40860 0.18106 0.21177
0.43333 0.40822 0.18216 0.20999
0.43571 0.40787 0.18320 0.20825
0.43810 0.40753 0.18421 0.20657
0.44048 0.40722 0.18516 0.20493
0.44286 0.40692 0.18607 0.20336
0.44524 0.40665 0.18694 0.20184
0.44762 0.40639 0.18776 0.20039
0.45000 0.40615 0.18854 0.19899
0.45238 0.40592 0.18926 0.19766
0.45476 0.40571 0.18995 0.19640
0.45714 0.40552 0.19059 0.19520
0.45952 0.40535 0.19118 0.19407
0.46190 0.40518 0.19174 0.19301
0.46429 0.40504 0.19225 0.19201
0.46667 0.40490 0.19272 0.19109
0.46905 0.40478 0.19314 0.19023
0.47143 0.40468 0.19353 0.18945
0.47381 0.40458 0.19388 0.18875
0.47619 0.40450 0.19418 0.18811
0.47857 0.40443 0.19445 0.18754
0.48095 0.40436 0.19469 0.18704
0.48333 0.40431 0.19489 0.18661
0.48571 0.40427 0.19506 0.18623
0.48810 0.40423 0.19521 0.18591
0.49048 0.40421 0.19532 0.18565
0.49286 0.40419 0.19541 0.18544
0.49524 0.40417 0.19548 0.18528
0.49762 0.40416 0.19552 0.18517
0.50000 0.40416 0.19554 0.18509
