demo run with success.

log:

#!/bin/bash
source /home/amd_clmc/team/workspace/devel/setup.bash
cd /home/amd_clmc/team/workspace/devel/lib/amd_clmc_dmp/
chmod +x amd_clmc_dmp_cart_dmp_multi_traj_training_demo
./amd_clmc_dmp_cart_dmp_multi_traj_training_demo /home/amd_clmc/team/workspace/devel


0.04762 0.66996 -0.19175 0.14807
0.05000 0.66979 -0.19166 0.14925
0.05238 0.66959 -0.19155 0.15051
0.05476 0.66938 -0.19142 0.15185
0.05714 0.66913 -0.19126 0.15328
0.05952 0.66886 -0.19108 0.15479
0.06190 0.66856 -0.19086 0.15639
0.06429 0.66823 -0.19062 0.15807
0.06667 0.66786 -0.19035 0.15984
0.06905 0.66747 -0.19004 0.16169
0.07143 0.66704 -0.18970 0.16363
0.07381 0.66657 -0.18931 0.16565
0.07619 0.66607 -0.18889 0.16775
0.07857 0.66553 -0.18843 0.16993
0.08095 0.66495 -0.18793 0.17219
0.08333 0.66433 -0.18738 0.17453
0.08571 0.66367 -0.18678 0.17694
0.08810 0.66298 -0.18614 0.17943
0.09048 0.66224 -0.18545 0.18198
0.09286 0.66146 -0.18471 0.18461
0.09524 0.66064 -0.18392 0.18729
0.09762 0.65977 -0.18307 0.19004
0.10000 0.65886 -0.18217 0.19285
0.10238 0.65791 -0.18121 0.19571
0.10476 0.65692 -0.18020 0.19862
0.10714 0.65588 -0.17913 0.20158
0.10952 0.65480 -0.17801 0.20459
0.11190 0.65368 -0.17682 0.20763
0.11429 0.65251 -0.17558 0.21072
0.11667 0.65130 -0.17428 0.21383
0.11905 0.65005 -0.17292 0.21697
0.12143 0.64875 -0.17150 0.22014
0.12381 0.64741 -0.17001 0.22334
0.12619 0.64603 -0.16847 0.22654
0.12857 0.64461 -0.16686 0.22976
0.13095 0.64315 -0.16520 0.23299
0.13333 0.64165 -0.16348 0.23623
0.13571 0.64011 -0.16169 0.23947
0.13810 0.63852 -0.15984 0.24270
0.14048 0.63690 -0.15794 0.24593
0.14286 0.63524 -0.15597 0.24916
0.14524 0.63354 -0.15394 0.25236
0.14762 0.63180 -0.15186 0.25556
0.15000 0.63003 -0.14972 0.25873
0.15238 0.62822 -0.14752 0.26188
0.15476 0.62637 -0.14526 0.26500
0.15714 0.62449 -0.14295 0.26809
0.15952 0.62257 -0.14058 0.27115
0.16190 0.62062 -0.13816 0.27418
0.16429 0.61863 -0.13568 0.27716
0.16667 0.61661 -0.13315 0.28011
0.16905 0.61456 -0.13057 0.28301
0.17143 0.61248 -0.12794 0.28586
0.17381 0.61037 -0.12526 0.28866
0.17619 0.60822 -0.12253 0.29141
0.17857 0.60605 -0.11976 0.29410
0.18095 0.60385 -0.11693 0.29674
0.18333 0.60161 -0.11407 0.29931
0.18571 0.59935 -0.11115 0.30182
0.18810 0.59707 -0.10820 0.30427
0.19048 0.59476 -0.10521 0.30666
0.19286 0.59242 -0.10217 0.30897
0.19524 0.59006 -0.09910 0.31122
0.19762 0.58767 -0.09599 0.31339
0.20000 0.58527 -0.09285 0.31548
0.20238 0.58284 -0.08967 0.31750
0.20476 0.58038 -0.08645 0.31945
0.20714 0.57791 -0.08321 0.32131
0.20952 0.57542 -0.07993 0.32310
0.21190 0.57291 -0.07663 0.32480
0.21429 0.57039 -0.07330 0.32642
0.21667 0.56785 -0.06995 0.32796
0.21905 0.56529 -0.06656 0.32941
0.22143 0.56272 -0.06316 0.33077
0.22381 0.56014 -0.05973 0.33205
0.22619 0.55754 -0.05628 0.33324
0.22857 0.55493 -0.05281 0.33434
0.23095 0.55232 -0.04933 0.33535
0.23333 0.54969 -0.04583 0.33628
0.23571 0.54706 -0.04231 0.33711
0.23810 0.54443 -0.03878 0.33785
0.24048 0.54179 -0.03524 0.33851
0.24286 0.53914 -0.03169 0.33907
0.24524 0.53650 -0.02813 0.33954
0.24762 0.53385 -0.02455 0.33992
0.25000 0.53120 -0.02098 0.34021
0.25238 0.52856 -0.01740 0.34041
0.25476 0.52592 -0.01381 0.34052
0.25714 0.52329 -0.01022 0.34054
0.25952 0.52066 -0.00664 0.34047
0.26190 0.51804 -0.00305 0.34032
0.26429 0.51543 0.00054 0.34008
0.26667 0.51283 0.00412 0.33975
0.26905 0.51024 0.00770 0.33933
0.27143 0.50767 0.01127 0.33883
0.27381 0.50511 0.01483 0.33825
0.27619 0.50258 0.01839 0.33759
0.27857 0.50005 0.02193 0.33685
0.28095 0.49755 0.02546 0.33602
0.28333 0.49507 0.02898 0.33512
0.28571 0.49262 0.03248 0.33414
0.28810 0.49019 0.03597 0.33309
0.29048 0.48778 0.03944 0.33196
0.29286 0.48540 0.04289 0.33076
0.29524 0.48304 0.04631 0.32949
0.29762 0.48072 0.04972 0.32816
0.30000 0.47843 0.05310 0.32675
0.30238 0.47617 0.05646 0.32529
0.30476 0.47394 0.05979 0.32375
0.30714 0.47175 0.06310 0.32216
0.30952 0.46959 0.06637 0.32051
0.31190 0.46746 0.06962 0.31880
0.31429 0.46538 0.07284 0.31704
0.31667 0.46333 0.07602 0.31523
0.31905 0.46132 0.07917 0.31337
0.32143 0.45934 0.08229 0.31146
0.32381 0.45741 0.08537 0.30950
0.32619 0.45552 0.08842 0.30750
0.32857 0.45367 0.09143 0.30546
0.33095 0.45186 0.09440 0.30338
0.33333 0.45009 0.09733 0.30126
0.33571 0.44836 0.10022 0.29911
0.33810 0.44667 0.10308 0.29693
0.34048 0.44502 0.10589 0.29472
0.34286 0.44342 0.10866 0.29248
0.34524 0.44186 0.11139 0.29021
0.34762 0.44034 0.11407 0.28793
0.35000 0.43887 0.11671 0.28562
0.35238 0.43743 0.11931 0.28329
0.35476 0.43604 0.12186 0.28095
0.35714 0.43468 0.12437 0.27860
0.35952 0.43337 0.12684 0.27624
0.36190 0.43210 0.12926 0.27387
0.36429 0.43087 0.13163 0.27149
0.36667 0.42968 0.13396 0.26911
0.36905 0.42852 0.13624 0.26672
0.37143 0.42741 0.13848 0.26434
0.37381 0.42633 0.14067 0.26196
0.37619 0.42529 0.14281 0.25958
0.37857 0.42429 0.14491 0.25721
0.38095 0.42332 0.14696 0.25485
0.38333 0.42239 0.14897 0.25250
0.38571 0.42149 0.15093 0.25016
0.38810 0.42062 0.15284 0.24784
0.39048 0.41979 0.15471 0.24553
0.39286 0.41899 0.15654 0.24324
0.39524 0.41822 0.15832 0.24097
0.39762 0.41748 0.16005 0.23872
0.40000 0.41677 0.16174 0.23650
0.40238 0.41609 0.16338 0.23430
0.40476 0.41544 0.16498 0.23213
0.40714 0.41481 0.16653 0.22999
0.40952 0.41422 0.16804 0.22788
0.41190 0.41364 0.16950 0.22580
0.41429 0.41310 0.17092 0.22376
0.41667 0.41257 0.17229 0.22175
0.41905 0.41208 0.17362 0.21978
0.42143 0.41160 0.17490 0.21784
0.42381 0.41115 0.17614 0.21596
0.42619 0.41072 0.17733 0.21411
0.42857 0.41031 0.17848 0.21231
0.43095 0.40992 0.17958 0.21056
0.43333 0.40955 0.18064 0.20885
0.43571 0.40920 0.18166 0.20720
0.43810 0.40887 0.18263 0.20560
0.44048 0.40856 0.18355 0.20405
0.44286 0.40827 0.18443 0.20256
0.44524 0.40800 0.18527 0.20113
0.44762 0.40774 0.18606 0.19976
0.45000 0.40750 0.18680 0.19846
0.45238 0.40727 0.18750 0.19722
0.45476 0.40706 0.18816 0.19604
0.45714 0.40687 0.18878 0.19493
0.45952 0.40669 0.18935 0.19389
0.46190 0.40653 0.18988 0.19291
0.46429 0.40638 0.19037 0.19201
