demo run with success.
0.12143 0.43959 0.36934 0.41153
0.12381 0.43972 0.36935 0.41162
0.12619 0.43986 0.36936 0.41172
0.12857 0.43999 0.36937 0.41181
0.13095 0.44012 0.36937 0.41191
0.13333 0.44025 0.36938 0.41200
0.13571 0.44039 0.36939 0.41210
0.13810 0.44052 0.36940 0.41219
0.14048 0.44065 0.36941 0.41228
0.14286 0.44079 0.36942 0.41237
0.14524 0.44092 0.36942 0.41246
0.14762 0.44106 0.36943 0.41255
0.15000 0.44119 0.36944 0.41264
0.15238 0.44133 0.36945 0.41273
0.15476 0.44147 0.36946 0.41282
0.15714 0.44160 0.36947 0.41291
0.15952 0.44174 0.36948 0.41299
0.16190 0.44187 0.36949 0.41308
0.16429 0.44201 0.36950 0.41316
0.16667 0.44214 0.36951 0.41325
0.16905 0.44228 0.36952 0.41333
0.17143 0.44241 0.36953 0.41341
0.17381 0.44255 0.36954 0.41349
0.17619 0.44268 0.36955 0.41357
0.17857 0.44282 0.36956 0.41364
0.18095 0.44295 0.36957 0.41372
0.18333 0.44309 0.36958 0.41379
0.18571 0.44322 0.36959 0.41387
0.18810 0.44335 0.36961 0.41394
0.19048 0.44348 0.36962 0.41401
0.19286 0.44361 0.36963 0.41408
0.19524 0.44374 0.36965 0.41415
0.19762 0.44387 0.36966 0.41421
0.20000 0.44400 0.36968 0.41428
0.20238 0.44413 0.36969 0.41434
0.20476 0.44425 0.36971 0.41440
0.20714 0.44438 0.36972 0.41447
0.20952 0.44451 0.36974 0.41452
0.21190 0.44463 0.36976 0.41458
0.21429 0.44475 0.36978 0.41464
0.21667 0.44487 0.36980 0.41469
0.21905 0.44499 0.36982 0.41475
0.22143 0.44511 0.36984 0.41480
0.22381 0.44523 0.36986 0.41485
0.22619 0.44535 0.36988 0.41490
0.22857 0.44547 0.36990 0.41494
0.23095 0.44558 0.36993 0.41499
0.23333 0.44569 0.36995 0.41503
0.23571 0.44581 0.36998 0.41507
0.23810 0.44592 0.37000 0.41511
0.24048 0.44603 0.37003 0.41515
0.24286 0.44613 0.37006 0.41519
0.24524 0.44624 0.37009 0.41522
0.24762 0.44634 0.37012 0.41525
0.25000 0.44645 0.37015 0.41528
0.25238 0.44655 0.37018 0.41531
0.25476 0.44665 0.37022 0.41534
0.25714 0.44675 0.37025 0.41537
0.25952 0.44684 0.37029 0.41539
0.26190 0.44694 0.37033 0.41541
0.26429 0.44703 0.37037 0.41543
0.26667 0.44712 0.37041 0.41545
0.26905 0.44721 0.37045 0.41546
0.27143 0.44730 0.37050 0.41548
0.27381 0.44738 0.37055 0.41549
0.27619 0.44747 0.37059 0.41549
0.27857 0.44755 0.37065 0.41550
0.28095 0.44763 0.37070 0.41550
0.28333 0.44771 0.37075 0.41551
0.28571 0.44779 0.37081 0.41550
0.28810 0.44786 0.37087 0.41550
0.29048 0.44793 0.37093 0.41550
0.29286 0.44800 0.37100 0.41549
0.29524 0.44807 0.37107 0.41548
0.29762 0.44814 0.37114 0.41546
0.30000 0.44820 0.37121 0.41544
0.30238 0.44827 0.37129 0.41543
0.30476 0.44833 0.37137 0.41540
0.30714 0.44839 0.37145 0.41538
0.30952 0.44845 0.37154 0.41535
0.31190 0.44850 0.37163 0.41532
0.31429 0.44856 0.37172 0.41528
0.31667 0.44861 0.37182 0.41525
0.31905 0.44866 0.37192 0.41521
0.32143 0.44871 0.37202 0.41516
0.32381 0.44876 0.37213 0.41512
0.32619 0.44881 0.37225 0.41507
0.32857 0.44885 0.37236 0.41501
0.33095 0.44890 0.37248 0.41496
0.33333 0.44894 0.37261 0.41489
0.33571 0.44898 0.37274 0.41483
0.33810 0.44902 0.37288 0.41476
0.34048 0.44906 0.37302 0.41469
0.34286 0.44910 0.37316 0.41462
0.34524 0.44913 0.37331 0.41454
0.34762 0.44917 0.37346 0.41446
0.35000 0.44920 0.37362 0.41437
0.35238 0.44924 0.37379 0.41428
0.35476 0.44927 0.37396 0.41419
0.35714 0.44931 0.37414 0.41409
0.35952 0.44934 0.37432 0.41399
0.36190 0.44937 0.37451 0.41388
0.36429 0.44941 0.37470 0.41377
0.36667 0.44944 0.37490 0.41366
0.36905 0.44947 0.37511 0.41354
0.37143 0.44951 0.37532 0.41342
0.37381 0.44954 0.37554 0.41329
0.37619 0.44958 0.37576 0.41316
0.37857 0.44961 0.37599 0.41302
0.38095 0.44965 0.37623 0.41288
0.38333 0.44969 0.37648 0.41274
0.38571 0.44973 0.37673 0.41259
0.38810 0.44977 0.37699 0.41243
0.39048 0.44981 0.37726 0.41228
0.39286 0.44985 0.37753 0.41211
0.39524 0.44990 0.37781 0.41194
0.39762 0.44994 0.37810 0.41177
0.40000 0.44999 0.37840 0.41159
0.40238 0.45004 0.37870 0.41141
0.40476 0.45009 0.37902 0.41122
0.40714 0.45015 0.37934 0.41102
0.40952 0.45021 0.37967 0.41083
0.41190 0.45027 0.38000 0.41062
0.41429 0.45033 0.38035 0.41041
0.41667 0.45039 0.38070 0.41019
0.41905 0.45046 0.38106 0.40997
0.42143 0.45053 0.38143 0.40975
0.42381 0.45060 0.38181 0.40951
0.42619 0.45067 0.38220 0.40927
0.42857 0.45075 0.38259 0.40903
0.43095 0.45083 0.38300 0.40878
0.43333 0.45091 0.38341 0.40852
0.43571 0.45100 0.38383 0.40826
0.43810 0.45109 0.38426 0.40799
0.44048 0.45118 0.38470 0.40771
0.44286 0.45128 0.38515 0.40742
0.44524 0.45138 0.38561 0.40713
0.44762 0.45148 0.38608 0.40684
0.45000 0.45158 0.38656 0.40653
0.45238 0.45169 0.38704 0.40622
0.45476 0.45180 0.38754 0.40590
0.45714 0.45192 0.38804 0.40557
0.45952 0.45203 0.38856 0.40524
0.46190 0.45216 0.38908 0.40490
0.46429 0.45228 0.38961 0.40455
0.46667 0.45241 0.39015 0.40419
0.46905 0.45254 0.39071 0.40382
0.47143 0.45267 0.39127 0.40344
0.47381 0.45281 0.39184 0.40306
0.47619 0.45295 0.39242 0.40267
0.47857 0.45310 0.39301 0.40227
0.48095 0.45324 0.39361 0.40186
0.48333 0.45339 0.39423 0.40144
0.48571 0.45355 0.39485 0.40101
0.48810 0.45370 0.39548 0.40057
0.49048 0.45386 0.39612 0.40012
0.49286 0.45402 0.39677 0.39966
0.49524 0.45419 0.39743 0.39920
0.49762 0.45436 0.39810 0.39872
0.50000 0.45453 0.39878 0.39823
0.50238 0.45470 0.39948 0.39773
0.50476 0.45487 0.40018 0.39722
0.50714 0.45505 0.40089 0.39670
0.50952 0.45523 0.40161 0.39617
0.51190 0.45541 0.40234 0.39563
0.51429 0.45559 0.40309 0.39507
0.51667 0.45578 0.40384 0.39451
0.51905 0.45596 0.40460 0.39393
0.52143 0.45615 0.40537 0.39334
0.52381 0.45634 0.40616 0.39274
0.52619 0.45653 0.40695 0.39212
0.52857 0.45672 0.40775 0.39149
0.53095 0.45691 0.40857 0.39085
0.53333 0.45710 0.40939 0.39020
0.53571 0.45729 0.41023 0.38953
0.53810 0.45748 0.41107 0.38885
0.54048 0.45767 0.41193 0.38816
0.54286 0.45786 0.41279 0.38745
0.54524 0.45805 0.41367 0.38672
0.54762 0.45824 0.41455 0.38599
0.55000 0.45843 0.41545 0.38523
0.55238 0.45861 0.41636 0.38447
0.55476 0.45880 0.41727 0.38368
0.55714 0.45898 0.41820 0.38289
0.55952 0.45916 0.41913 0.38207
0.56190 0.45934 0.42008 0.38125
0.56429 0.45951 0.42104 0.38040
0.56667 0.45968 0.42200 0.37954
0.56905 0.45985 0.42298 0.37866
0.57143 0.46002 0.42396 0.37777
0.57381 0.46018 0.42496 0.37686
0.57619 0.46034 0.42596 0.37594
0.57857 0.46049 0.42697 0.37499
0.58095 0.46064 0.42800 0.37404
0.58333 0.46079 0.42903 0.37306
0.58571 0.46092 0.43007 0.37207
0.58810 0.46106 0.43112 0.37106
0.59048 0.46119 0.43217 0.37003
0.59286 0.46131 0.43324 0.36898
0.59524 0.46142 0.43431 0.36792
0.59762 0.46153 0.43540 0.36684
0.60000 0.46163 0.43649 0.36575
0.60238 0.46172 0.43758 0.36463
0.60476 0.46180 0.43869 0.36350
0.60714 0.46188 0.43980 0.36235
0.60952 0.46194 0.44092 0.36118
0.61190 0.46200 0.44204 0.35999
0.61429 0.46205 0.44318 0.35879
0.61667 0.46208 0.44432 0.35756
0.61905 0.46211 0.44546 0.35632
0.62143 0.46212 0.44661 0.35506
0.62381 0.46212 0.44777 0.35378
0.62619 0.46212 0.44893 0.35248
0.62857 0.46209 0.45010 0.35117
0.63095 0.46206 0.45127 0.34983
0.63333 0.46201 0.45244 0.34848
0.63571 0.46195 0.45362 0.34711
0.63810 0.46188 0.45481 0.34572
0.64048 0.46179 0.45600 0.34432
0.64286 0.46169 0.45719 0.34289
0.64524 0.46157 0.45838 0.34145
0.64762 0.46144 0.45958 0.33999
0.65000 0.46130 0.46078 0.33851
0.65238 0.46114 0.46199 0.33701
0.65476 0.46096 0.46319 0.33550
0.65714 0.46077 0.46440 0.33396
0.65952 0.46056 0.46561 0.33241
0.66190 0.46033 0.46682 0.33085
0.66429 0.46009 0.46803 0.32927
0.66667 0.45983 0.46924 0.32767
0.66905 0.45955 0.47045 0.32605
0.67143 0.45926 0.47166 0.32442
0.67381 0.45895 0.47287 0.32278
0.67619 0.45862 0.47408 0.32112
0.67857 0.45827 0.47528 0.31944
0.68095 0.45791 0.47649 0.31775
0.68333 0.45753 0.47769 0.31605
0.68571 0.45713 0.47889 0.31433
0.68810 0.45671 0.48009 0.31260
0.69048 0.45627 0.48128 0.31085
0.69286 0.45581 0.48247 0.30910
0.69524 0.45534 0.48366 0.30733
0.69762 0.45484 0.48484 0.30555
0.70000 0.45433 0.48601 0.30376
0.70238 0.45379 0.48718 0.30196
0.70476 0.45324 0.48835 0.30014
0.70714 0.45266 0.48951 0.29832
0.70952 0.45207 0.49066 0.29649
0.71190 0.45146 0.49180 0.29465
0.71429 0.45083 0.49294 0.29280
0.71667 0.45017 0.49406 0.29094
0.71905 0.44950 0.49518 0.28908
0.72143 0.44881 0.49629 0.28720
0.72381 0.44809 0.49740 0.28532
0.72619 0.44736 0.49849 0.28344
0.72857 0.44661 0.49957 0.28154
0.73095 0.44584 0.50065 0.27964
0.73333 0.44504 0.50171 0.27774
0.73571 0.44423 0.50277 0.27583
0.73810 0.44340 0.50381 0.27392
0.74048 0.44255 0.50485 0.27200
0.74286 0.44168 0.50587 0.27008
0.74524 0.44079 0.50688 0.26816
0.74762 0.43988 0.50788 0.26623
0.75000 0.43896 0.50887 0.26430
0.75238 0.43801 0.50985 0.26237
0.75476 0.43705 0.51082 0.26043
0.75714 0.43607 0.51177 0.25850
0.75952 0.43507 0.51271 0.25656
0.76190 0.43405 0.51364 0.25463
0.76429 0.43302 0.51456 0.25269
0.76667 0.43197 0.51547 0.25076
0.76905 0.43090 0.51636 0.24883
0.77143 0.42981 0.51724 0.24690
0.77381 0.42871 0.51811 0.24497
0.77619 0.42760 0.51896 0.24304
0.77857 0.42647 0.51980 0.24112
0.78095 0.42532 0.52063 0.23920
0.78333 0.42416 0.52145 0.23729
0.78571 0.42299 0.52225 0.23537
0.78810 0.42180 0.52304 0.23347
0.79048 0.42059 0.52381 0.23157
0.79286 0.41938 0.52457 0.22967
0.79524 0.41815 0.52532 0.22778
0.79762 0.41690 0.52606 0.22590
0.80000 0.41565 0.52678 0.22402
0.80238 0.41438 0.52748 0.22215
0.80476 0.41310 0.52818 0.22029
0.80714 0.41181 0.52886 0.21844
0.80952 0.41051 0.52952 0.21659
0.81190 0.40919 0.53017 0.21475
0.81429 0.40787 0.53081 0.21292
0.81667 0.40653 0.53144 0.21110
0.81905 0.40518 0.53205 0.20929
0.82143 0.40383 0.53265 0.20748
0.82381 0.40246 0.53323 0.20569
0.82619 0.40109 0.53380 0.20391
0.82857 0.39970 0.53436 0.20213
0.83095 0.39831 0.53491 0.20037
0.83333 0.39690 0.53544 0.19861
0.83571 0.39549 0.53596 0.19687
0.83810 0.39407 0.53646 0.19513
0.84048 0.39264 0.53696 0.19341
0.84286 0.39120 0.53744 0.19170
0.84524 0.38976 0.53790 0.19000
0.84762 0.38831 0.53836 0.18831
0.85000 0.38685 0.53880 0.18663
0.85238 0.38538 0.53924 0.18496
0.85476 0.38391 0.53966 0.18331
0.85714 0.38243 0.54006 0.18166
0.85952 0.38095 0.54046 0.18003
0.86190 0.37946 0.54085 0.17841
0.86429 0.37796 0.54122 0.17680
0.86667 0.37646 0.54158 0.17521
0.86905 0.37495 0.54194 0.17363
0.87143 0.37343 0.54228 0.17206
0.87381 0.37192 0.54261 0.17050
0.87619 0.37039 0.54293 0.16895
0.87857 0.36887 0.54324 0.16742
0.88095 0.36733 0.54354 0.16590
0.88333 0.36580 0.54383 0.16439
0.88571 0.36426 0.54411 0.16290
0.88810 0.36271 0.54438 0.16142
0.89048 0.36117 0.54464 0.15995
0.89286 0.35961 0.54489 0.15850
0.89524 0.35806 0.54513 0.15706
0.89762 0.35650 0.54536 0.15563
0.90000 0.35494 0.54558 0.15422
0.90238 0.35338 0.54580 0.15282
0.90476 0.35181 0.54601 0.15144
0.90714 0.35024 0.54620 0.15007
0.90952 0.34867 0.54639 0.14871
0.91190 0.34709 0.54657 0.14737
0.91429 0.34551 0.54675 0.14604
0.91667 0.34393 0.54691 0.14472
0.91905 0.34235 0.54707 0.14342
0.92143 0.34077 0.54722 0.14214
0.92381 0.33918 0.54736 0.14087
0.92619 0.33760 0.54750 0.13962
0.92857 0.33601 0.54762 0.13838
0.93095 0.33442 0.54775 0.13715
0.93333 0.33283 0.54786 0.13594
0.93571 0.33123 0.54797 0.13475
0.93810 0.32964 0.54807 0.13357
0.94048 0.32804 0.54816 0.13241
0.94286 0.32645 0.54825 0.13127
0.94524 0.32485 0.54834 0.13014
0.94762 0.32325 0.54841 0.12903
0.95000 0.32165 0.54848 0.12793
0.95238 0.32006 0.54855 0.12685
0.95476 0.31846 0.54861 0.12579
0.95714 0.31686 0.54866 0.12475
0.95952 0.31526 0.54871 0.12372
0.96190 0.31366 0.54876 0.12271
0.96429 0.31206 0.54880 0.12172
0.96667 0.31046 0.54883 0.12074
0.96905 0.30886 0.54886 0.11979
0.97143 0.30726 0.54889 0.11885
0.97381 0.30566 0.54891 0.11793
0.97619 0.30407 0.54893 0.11703
0.97857 0.30247 0.54894 0.11614
0.98095 0.30088 0.54895 0.11528
0.98333 0.29929 0.54895 0.11444
0.98571 0.29769 0.54895 0.11361
0.98810 0.29610 0.54895 0.11281
0.99048 0.29452 0.54894 0.11203
0.99286 0.29293 0.54893 0.11126
0.99524 0.29135 0.54892 0.11052
0.99762 0.28977 0.54890 0.10980
1.00000 0.28819 0.54888 0.10910
1.00238 0.28662 0.54886 0.10842
1.00476 0.28505 0.54883 0.10776
1.00714 0.28348 0.54880 0.10713
1.00952 0.28192 0.54877 0.10651
1.01190 0.28036 0.54873 0.10593
1.01429 0.27881 0.54869 0.10536
1.01667 0.27726 0.54865 0.10482
1.01905 0.27571 0.54860 0.10431
1.02143 0.27417 0.54856 0.10381
1.02381 0.27264 0.54851 0.10335
1.02619 0.27111 0.54846 0.10291
1.02857 0.26959 0.54840 0.10249
1.03095 0.26808 0.54834 0.10210
1.03333 0.26657 0.54829 0.10174
1.03571 0.26507 0.54822 0.10140
1.03810 0.26358 0.54816 0.10109
1.04048 0.26210 0.54810 0.10081
1.04286 0.26062 0.54803 0.10056
1.04524 0.25916 0.54796 0.10033
1.04762 0.25770 0.54789 0.10013
1.05000 0.25625 0.54782 0.09996
1.05238 0.25481 0.54775 0.09982
1.05476 0.25338 0.54768 0.09971
1.05714 0.25196 0.54760 0.09962
1.05952 0.25055 0.54752 0.09956
1.06190 0.24915 0.54745 0.09954
1.06429 0.24776 0.54737 0.09954
1.06667 0.24639 0.54729 0.09957
1.06905 0.24503 0.54721 0.09963
1.07143 0.24367 0.54713 0.09971
1.07381 0.24234 0.54704 0.09983
1.07619 0.24101 0.54696 0.09998
1.07857 0.23970 0.54688 0.10015
1.08095 0.23841 0.54680 0.10036
1.08333 0.23712 0.54672 0.10059
1.08571 0.23586 0.54663 0.10085
1.08810 0.23461 0.54655 0.10114
1.09048 0.23338 0.54647 0.10146
1.09286 0.23216 0.54639 0.10181
1.09524 0.23096 0.54631 0.10219
1.09762 0.22978 0.54623 0.10259
1.10000 0.22862 0.54615 0.10303
1.10238 0.22747 0.54607 0.10349
1.10476 0.22635 0.54599 0.10398
1.10714 0.22525 0.54591 0.10450
1.10952 0.22416 0.54584 0.10505
1.11190 0.22310 0.54577 0.10563
1.11429 0.22206 0.54569 0.10623
1.11667 0.22105 0.54562 0.10686
1.11905 0.22005 0.54556 0.10752
1.12143 0.21908 0.54549 0.10821
1.12381 0.21813 0.54542 0.10892
1.12619 0.21720 0.54536 0.10966
1.12857 0.21630 0.54530 0.11043
1.13095 0.21543 0.54524 0.11122
1.13333 0.21457 0.54519 0.11204
1.13571 0.21375 0.54513 0.11289
1.13810 0.21294 0.54508 0.11375
1.14048 0.21217 0.54503 0.11465
1.14286 0.21142 0.54498 0.11557
1.14524 0.21069 0.54494 0.11651
1.14762 0.20999 0.54490 0.11747
1.15000 0.20932 0.54486 0.11846
1.15238 0.20867 0.54482 0.11947
1.15476 0.20805 0.54479 0.12051
1.15714 0.20746 0.54476 0.12156
1.15952 0.20690 0.54473 0.12263
1.16190 0.20636 0.54470 0.12373
1.16429 0.20585 0.54467 0.12484
1.16667 0.20536 0.54465 0.12597
1.16905 0.20491 0.54463 0.12713
1.17143 0.20448 0.54462 0.12829
1.17381 0.20408 0.54460 0.12948
1.17619 0.20371 0.54459 0.13068
1.17857 0.20336 0.54458 0.13189
1.18095 0.20305 0.54457 0.13312
1.18333 0.20276 0.54457 0.13437
1.18571 0.20250 0.54456 0.13563
1.18810 0.20227 0.54456 0.13689
1.19048 0.20207 0.54456 0.13818
1.19286 0.20189 0.54457 0.13947
1.19524 0.20175 0.54457 0.14077
1.19762 0.20163 0.54458 0.14208
1.20000 0.20154 0.54459 0.14340
1.20238 0.20148 0.54460 0.14473
1.20476 0.20144 0.54462 0.14606
1.20714 0.20144 0.54463 0.14740
1.20952 0.20146 0.54465 0.14875
1.21190 0.20151 0.54467 0.15010
1.21429 0.20159 0.54469 0.15145
1.21667 0.20169 0.54472 0.15281
1.21905 0.20183 0.54474 0.15418
1.22143 0.20198 0.54477 0.15554
1.22381 0.20217 0.54480 0.15691
1.22619 0.20238 0.54483 0.15827
1.22857 0.20262 0.54486 0.15964
1.23095 0.20289 0.54489 0.16101
1.23333 0.20318 0.54493 0.16237
1.23571 0.20349 0.54496 0.16373
1.23810 0.20383 0.54500 0.16509
1.24048 0.20420 0.54504 0.16645
1.24286 0.20458 0.54508 0.16780
1.24524 0.20499 0.54512 0.16914
1.24762 0.20543 0.54516 0.17048
1.25000 0.20589 0.54521 0.17181
1.25238 0.20637 0.54525 0.17314
1.25476 0.20687 0.54530 0.17445
1.25714 0.20739 0.54535 0.17576
1.25952 0.20793 0.54540 0.17705
1.26190 0.20849 0.54545 0.17834
1.26429 0.20907 0.54550 0.17961
1.26667 0.20967 0.54555 0.18086
1.26905 0.21029 0.54561 0.18211
1.27143 0.21093 0.54566 0.18334
1.27381 0.21159 0.54572 0.18455
1.27619 0.21226 0.54578 0.18575
1.27857 0.21295 0.54583 0.18693
1.28095 0.21365 0.54589 0.18809
1.28333 0.21437 0.54595 0.18923
1.28571 0.21511 0.54601 0.19036
1.28810 0.21586 0.54607 0.19146
1.29048 0.21662 0.54614 0.19254
1.29286 0.21740 0.54620 0.19361
1.29524 0.21819 0.54626 0.19465
1.29762 0.21899 0.54633 0.19567
1.30000 0.21981 0.54639 0.19667
1.30238 0.22064 0.54646 0.19764
1.30476 0.22148 0.54653 0.19859
1.30714 0.22233 0.54660 0.19951
1.30952 0.22320 0.54667 0.20041
1.31190 0.22407 0.54674 0.20129
1.31429 0.22496 0.54681 0.20214
1.31667 0.22585 0.54688 0.20296
1.31905 0.22675 0.54696 0.20376
1.32143 0.22767 0.54703 0.20453
1.32381 0.22859 0.54711 0.20528
1.32619 0.22952 0.54719 0.20599
1.32857 0.23046 0.54726 0.20668
1.33095 0.23141 0.54735 0.20734
1.33333 0.23237 0.54743 0.20797
1.33571 0.23333 0.54751 0.20857
1.33810 0.23430 0.54760 0.20914
1.34048 0.23528 0.54768 0.20968
1.34286 0.23626 0.54777 0.21019
1.34524 0.23725 0.54786 0.21067
1.34762 0.23825 0.54795 0.21112
1.35000 0.23925 0.54805 0.21154
1.35238 0.24025 0.54815 0.21192
1.35476 0.24127 0.54824 0.21227
1.35714 0.24228 0.54834 0.21259
1.35952 0.24331 0.54845 0.21288
1.36190 0.24433 0.54855 0.21313
1.36429 0.24536 0.54866 0.21335
1.36667 0.24639 0.54877 0.21354
1.36905 0.24743 0.54888 0.21369
1.37143 0.24847 0.54899 0.21381
1.37381 0.24952 0.54911 0.21389
1.37619 0.25056 0.54922 0.21395
1.37857 0.25161 0.54934 0.21396
1.38095 0.25267 0.54947 0.21394
1.38333 0.25372 0.54959 0.21389
1.38571 0.25478 0.54972 0.21381
1.38810 0.25584 0.54985 0.21369
1.39048 0.25690 0.54998 0.21353
1.39286 0.25796 0.55011 0.21335
1.39524 0.25902 0.55025 0.21312
1.39762 0.26009 0.55038 0.21287
1.40000 0.26115 0.55052 0.21258
1.40238 0.26222 0.55066 0.21225
1.40476 0.26328 0.55081 0.21190
1.40714 0.26435 0.55095 0.21150
1.40952 0.26542 0.55110 0.21108
1.41190 0.26648 0.55124 0.21062
1.41429 0.26755 0.55139 0.21013
1.41667 0.26862 0.55154 0.20961
1.41905 0.26968 0.55169 0.20905
1.42143 0.27075 0.55184 0.20846
1.42381 0.27181 0.55200 0.20784
1.42619 0.27287 0.55215 0.20718
1.42857 0.27393 0.55230 0.20650
1.43095 0.27499 0.55246 0.20578
1.43333 0.27605 0.55261 0.20503
1.43571 0.27710 0.55276 0.20425
1.43810 0.27816 0.55292 0.20344
1.44048 0.27921 0.55307 0.20259
1.44286 0.28026 0.55323 0.20172
1.44524 0.28130 0.55338 0.20081
1.44762 0.28234 0.55353 0.19988
1.45000 0.28338 0.55368 0.19891
1.45238 0.28442 0.55383 0.19792
1.45476 0.28545 0.55399 0.19690
1.45714 0.28648 0.55413 0.19584
1.45952 0.28750 0.55428 0.19476
1.46190 0.28852 0.55443 0.19365
1.46429 0.28953 0.55458 0.19252
1.46667 0.29054 0.55472 0.19135
1.46905 0.29155 0.55486 0.19016
1.47143 0.29255 0.55500 0.18894
1.47381 0.29354 0.55514 0.18769
1.47619 0.29453 0.55528 0.18642
1.47857 0.29552 0.55541 0.18512
1.48095 0.29650 0.55555 0.18380
1.48333 0.29747 0.55568 0.18245
1.48571 0.29843 0.55581 0.18108
1.48810 0.29939 0.55593 0.17969
1.49048 0.30034 0.55605 0.17827
1.49286 0.30128 0.55617 0.17682
1.49524 0.30222 0.55629 0.17536
1.49762 0.30314 0.55640 0.17387
1.50000 0.30406 0.55651 0.17236
1.50238 0.30497 0.55661 0.17083
1.50476 0.30587 0.55672 0.16928
1.50714 0.30676 0.55682 0.16771
1.50952 0.30765 0.55691 0.16612
1.51190 0.30852 0.55700 0.16452
1.51429 0.30938 0.55708 0.16289
1.51667 0.31023 0.55717 0.16124
1.51905 0.31107 0.55724 0.15958
1.52143 0.31190 0.55731 0.15790
1.52381 0.31271 0.55738 0.15620
1.52619 0.31352 0.55744 0.15449
1.52857 0.31431 0.55750 0.15277
1.53095 0.31510 0.55755 0.15102
1.53333 0.31587 0.55760 0.14927
1.53571 0.31662 0.55764 0.14750
1.53810 0.31737 0.55768 0.14571
1.54048 0.31810 0.55771 0.14391
1.54286 0.31882 0.55774 0.14210
1.54524 0.31952 0.55776 0.14028
1.54762 0.32022 0.55777 0.13845
1.55000 0.32090 0.55778 0.13661
1.55238 0.32156 0.55779 0.13475
1.55476 0.32222 0.55779 0.13289
1.55714 0.32286 0.55778 0.13102
1.55952 0.32348 0.55777 0.12914
1.56190 0.32410 0.55775 0.12725
1.56429 0.32469 0.55773 0.12535
1.56667 0.32528 0.55770 0.12345
1.56905 0.32585 0.55766 0.12154
1.57143 0.32641 0.55762 0.11963
1.57381 0.32695 0.55758 0.11771
1.57619 0.32748 0.55753 0.11579
1.57857 0.32800 0.55747 0.11386
1.58095 0.32850 0.55741 0.11193
1.58333 0.32899 0.55735 0.11000
1.58571 0.32946 0.55727 0.10807
1.58810 0.32992 0.55720 0.10614
1.59048 0.33037 0.55712 0.10421
1.59286 0.33081 0.55703 0.10228
1.59524 0.33122 0.55694 0.10035
1.59762 0.33163 0.55684 0.09842
1.60000 0.33202 0.55674 0.09649
1.60238 0.33240 0.55663 0.09457
1.60476 0.33276 0.55652 0.09265
1.60714 0.33311 0.55640 0.09074
1.60952 0.33345 0.55628 0.08883
1.61190 0.33377 0.55616 0.08693
1.61429 0.33408 0.55603 0.08504
1.61667 0.33438 0.55589 0.08315
1.61905 0.33466 0.55575 0.08126
1.62143 0.33492 0.55561 0.07939
1.62381 0.33518 0.55546 0.07752
1.62619 0.33542 0.55531 0.07566
1.62857 0.33564 0.55515 0.07381
1.63095 0.33585 0.55499 0.07197
1.63333 0.33605 0.55482 0.07014
1.63571 0.33624 0.55466 0.06832
1.63810 0.33641 0.55448 0.06651
1.64048 0.33656 0.55430 0.06470
1.64286 0.33670 0.55412 0.06291
